,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 09 15 00,6,2,7766,4,15762,0,243,7,7212,2,9276,4,15762,0,355,7,7212,1,1,1,1,4
2019 11 09 16 00,6,2,9475,4,11523,0,313,7,7259,4,11523,5,11607,0,481,7,7259,1,1,0,1,3
2019 11 09 17 00,4,3,8527,4,9807,0,497,7,7402,3,8657,4,9807,0,757,7,7402,1,1,1,1,4
2019 11 09 18 00,4,3,9472,4,10223,0,283,7,7231,3,9554,4,10223,0,447,7,7231,1,1,1,1,4
2019 11 09 19 00,4,3,8191,4,9831,0,32,7,6986,3,8223,4,9895,0,64,7,6986,1,1,1,1,4
2019 11 09 20 00,4,3,6988,6,12124,0,2713,7,5258,3,9249,6,12172,0,4974,7,5639,1,1,1,1,4
2019 11 09 21 00,40,6,6120,3,12872,7,6545,9,8483,6,7772,7,18166,9,9309,13,9416,1,1,1,0,3
2019 11 09 22 00,40,6,6572,3,16296,7,6087,9,10335,6,9390,7,21459,7,9212,9,11744,1,1,1,1,4
2019 11 09 23 00,40,6,10442,3,11430,7,7662,0,9614,6,12739,3,17278,7,10075,9,14161,1,1,1,1,4
2019 11 10 00 00,40,6,5544,3,14144,7,4842,9,10083,6,7304,7,18808,7,7001,9,10963,1,1,1,1,4
