,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 01 19 00,6,4,10014,5,10445,0,1675,7,8319,4,10014,5,10445,0,2537,7,8319,0,1,0,1,2
2020 01 01 20 00,4,4,10803,5,11417,0,2528,7,9009,4,10803,5,11417,0,3756,7,9009,0,1,0,1,2
2020 01 01 21 00,4,2,13479,4,14811,0,3913,7,10171,4,14811,5,15670,0,5631,7,10171,0,1,0,1,2
2020 01 01 22 00,0,2,14129,1,15936,0,4665,7,10817,2,16835,4,17341,0,6607,7,10817,0,1,0,1,2
2020 01 01 23 00,0,1,5030,2,13773,0,5431,7,11444,1,7508,2,14937,0,7685,7,11444,1,1,1,1,4
2020 01 02 00 00,0,1,7888,2,14237,0,5731,7,11671,1,11369,2,15912,0,8155,7,11671,1,1,1,1,4
2020 01 02 01 00,0,1,11580,2,14724,0,5694,7,11635,1,16310,2,16996,0,8118,7,11635,1,1,1,1,4
2020 01 02 02 00,0,2,15503,1,16398,0,4796,7,10872,4,17503,2,18512,0,6928,7,10872,0,1,0,1,2
2020 01 02 03 00,4,4,14006,5,14814,0,3490,7,9798,4,14006,5,14814,0,5106,7,9798,0,1,0,1,2
2020 01 02 04 00,4,3,8923,4,10069,0,4016,7,10240,3,9821,4,10069,0,5812,7,10240,1,1,1,1,4
2020 01 02 05 00,4,3,5025,4,7357,0,6770,7,12516,3,6453,4,7357,0,9626,7,12516,1,1,1,1,4
2020 01 02 06 00,4,3,3102,4,5885,0,8637,7,14064,3,4884,4,5885,0,12201,7,14064,1,1,1,1,4
2020 01 02 07 00,4,3,2039,4,5084,0,9742,7,15001,3,4003,4,5084,0,13670,7,15001,1,1,1,1,4
2020 01 02 08 00,4,3,2008,4,5010,0,9972,7,15191,3,4016,4,5010,0,13988,7,15191,1,1,1,1,4
2020 01 02 09 00,4,3,1987,4,5131,0,9704,7,14937,3,3954,4,5171,0,13618,7,14937,1,1,1,1,4
2020 01 02 10 00,4,3,2100,4,5342,0,8685,7,14109,3,3882,4,5342,0,12249,7,14109,1,1,1,1,4
2020 01 02 11 00,4,3,2276,4,6156,0,6930,7,12396,3,3856,4,6420,0,9958,7,12396,1,1,1,1,4
2020 01 02 12 00,4,3,3914,4,6959,0,5714,7,11490,3,5230,4,7097,0,8277,7,11490,1,1,1,1,4
2020 01 02 13 00,4,3,8349,4,8743,0,4542,7,10666,4,8743,3,9360,0,6564,7,10666,1,1,0,1,3
2020 01 02 14 00,4,4,11246,5,12250,0,4735,7,10860,4,11246,5,12250,0,6743,7,10860,0,1,0,1,2
2020 01 02 15 00,4,3,3802,4,7079,0,4870,7,10964,3,4841,4,7079,0,6948,7,10964,1,1,1,1,4
2020 01 02 16 00,4,3,1567,4,5579,0,6708,7,12423,3,3038,4,5579,0,9650,7,12423,1,1,1,1,4
2020 01 02 17 00,4,3,1706,4,5312,0,8021,7,13520,3,3412,4,5312,0,11433,7,13520,1,1,1,1,4
2020 01 02 18 00,4,3,1704,4,5314,0,8080,7,13579,3,3408,4,5314,0,11488,7,13579,1,1,1,1,4
2020 01 02 19 00,4,3,1613,4,5405,0,7613,7,13194,3,3226,4,5405,0,10839,7,13194,1,1,1,1,4
2020 01 02 20 00,4,3,1602,4,5416,0,7511,7,13103,3,3204,4,5416,0,10715,7,13103,1,1,1,1,4
2020 01 02 21 00,4,3,1588,4,5430,0,7454,7,13059,3,3176,4,5430,0,10630,7,13059,1,1,1,1,4
2020 01 02 22 00,4,3,1627,4,5401,0,7699,7,13267,3,3252,4,5405,0,10947,7,13267,1,1,1,1,4
2020 01 02 23 00,4,3,1639,4,5379,0,7731,7,13290,3,3278,4,5379,0,11009,7,13290,1,1,1,1,4
2020 01 03 00 00,4,3,1785,4,5233,0,8516,7,13943,3,3570,4,5233,0,12086,7,13943,1,1,1,1,4
