,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 24 20 00,6,2,8090,4,15095,0,3502,7,9779,2,9934,4,15233,0,4913,7,9779,1,1,1,1,4
2019 12 24 21 00,0,2,10700,1,12960,0,3109,7,9387,2,12388,1,18500,0,4397,7,9387,0,1,0,1,2
2019 12 24 22 00,6,2,8872,1,13296,0,3471,7,9838,2,10341,4,17116,0,4885,7,9838,1,1,1,1,4
2019 12 24 23 00,6,2,8041,1,12223,0,2896,7,9355,2,9194,4,17556,0,4103,7,9355,1,1,1,1,4
2019 12 25 00 00,0,1,8442,2,10358,0,2424,7,8980,2,11261,1,12279,0,3462,7,8980,1,1,0,1,3
2019 12 25 01 00,6,2,2360,4,13508,0,1838,7,8503,2,3082,4,13508,0,2634,7,8503,1,1,1,1,4
2019 12 25 02 00,6,2,1275,4,13443,0,1114,7,7910,2,1742,4,13443,0,1614,7,7910,1,1,1,1,4
2019 12 25 03 00,6,2,1287,4,14015,0,867,7,7710,2,1614,4,14015,0,1263,7,7710,1,1,1,1,4
2019 12 25 04 00,6,2,2194,4,14306,0,503,7,7420,2,2675,4,14306,0,733,7,7420,1,1,1,1,4
2019 12 25 05 00,6,2,5172,1,14018,0,1195,7,7980,2,6021,4,15812,0,1721,7,7980,1,1,1,1,4
2019 12 25 06 00,6,2,8946,1,12286,0,1167,7,7962,2,10082,1,17545,0,1671,7,7962,1,1,1,1,4
2019 12 25 07 00,0,1,10674,2,10718,0,954,7,7782,2,11861,1,15083,0,1384,7,7782,1,1,0,1,3
2019 12 25 08 00,0,1,12074,2,12970,0,757,7,7620,2,14618,1,16639,0,1109,7,7620,1,1,0,1,3
2019 12 25 09 00,0,1,11330,2,12981,0,501,7,7406,2,14505,1,15602,0,763,7,7406,1,1,0,1,3
2019 12 25 10 00,0,1,10744,2,12924,0,119,7,7112,2,14312,1,14756,0,175,7,7112,1,1,0,1,3
2019 12 25 11 00,0,2,10189,1,11412,0,37,7,7047,2,11274,1,16043,0,57,7,7047,0,1,0,1,2
2019 12 25 12 00,0,1,6058,2,10582,0,0,7,7018,1,8715,2,10954,0,0,7,7018,1,1,1,1,4
2019 12 25 13 00,0,1,3952,2,10497,0,0,7,7018,1,5869,2,10556,0,0,7,7018,1,1,1,1,4
2019 12 25 14 00,0,1,3788,2,10738,0,0,7,7018,1,5612,2,10808,0,0,7,7018,1,1,1,1,4
2019 12 25 15 00,0,1,3836,2,11071,0,20,7,7033,1,5633,2,11198,0,32,7,7033,1,1,1,1,4
2019 12 25 16 00,0,1,1418,2,12840,0,68,7,7071,1,2105,2,12879,0,102,7,7071,1,1,1,1,4
2019 12 25 17 00,0,1,298,2,13838,0,93,7,7090,1,447,2,13863,0,143,7,7090,1,1,1,1,4
2019 12 25 18 00,0,1,180,2,14036,0,156,7,7135,1,270,2,14081,0,246,7,7135,1,1,1,1,4
2019 12 25 19 00,0,1,176,2,14036,0,161,7,7142,1,264,2,14080,0,249,7,7142,1,1,1,1,4
2019 12 25 20 00,0,1,104,2,14036,0,94,7,7090,1,156,2,14062,0,146,7,7090,1,1,1,1,4
2019 12 25 21 00,0,1,1334,2,13574,0,26,7,7038,1,1881,2,13702,0,42,7,7038,1,1,1,1,4
2019 12 25 22 00,0,1,4354,2,11111,0,30,7,7040,1,6332,2,11319,0,48,7,7040,1,1,1,1,4
2019 12 25 23 00,0,1,7026,2,9200,0,41,7,7049,2,9518,1,10233,0,65,7,7049,1,1,0,1,3
2019 12 26 00 00,6,2,6819,1,7928,0,30,7,7041,2,6924,1,11795,0,46,7,7041,1,1,1,1,4
