,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 06 14 00,0,1,8923,2,14875,0,1307,7,7513,1,12399,2,16541,0,2066,7,7521,1,1,1,1,4
2019 11 06 15 00,0,1,8991,2,13606,0,1167,7,7350,1,12664,2,15100,0,1887,7,7384,1,1,1,1,4
2019 11 06 16 00,0,1,12166,2,13784,0,885,7,6680,2,15843,1,17097,0,1586,7,6765,1,1,0,1,3
2019 11 06 17 00,0,1,13322,2,13381,0,847,7,6375,2,15618,1,18845,0,1627,7,6419,1,1,0,1,3
2019 11 06 18 00,0,2,12755,1,14656,0,1400,7,6998,2,15088,12,20489,0,2330,7,7224,0,1,0,1,2
2019 11 06 19 00,0,1,12235,2,13804,0,1602,7,7191,2,15957,1,17272,0,2636,7,7305,1,1,0,1,3
2019 11 06 20 00,0,1,9195,2,15071,0,2046,7,8052,1,12851,2,16889,0,3157,7,8076,1,1,1,1,4
2019 11 06 21 00,0,1,9165,2,15491,0,1660,7,7559,1,12794,2,17380,0,2681,7,7567,1,1,1,1,4
2019 11 06 22 00,0,1,11161,2,14803,0,2704,7,8882,1,15524,2,16852,0,4049,7,8882,1,1,1,1,4
2019 11 06 23 00,0,1,5004,2,13434,0,3456,7,9777,1,7328,2,14401,0,5034,7,9777,1,1,1,1,4
2019 11 07 00 00,0,1,7640,2,14137,0,3181,7,9558,1,10769,2,15554,0,4633,7,9558,1,1,1,1,4
2019 11 07 01 00,0,2,15867,4,16879,0,2760,7,9197,4,16879,5,17542,0,4086,7,9197,0,1,0,1,2
2019 11 07 02 00,4,3,6828,4,9111,0,2074,7,8610,3,7364,4,9137,0,3133,7,8610,1,1,1,1,4
2019 11 07 03 00,4,3,4316,4,11404,0,1983,7,6204,3,5811,6,13141,0,3649,7,6204,1,1,1,1,4
2019 11 07 04 00,40,6,7686,3,8096,7,4405,0,4895,6,8264,3,12146,7,5082,0,8949,1,1,1,1,4
2019 11 07 05 00,40,6,2215,3,12505,7,1326,0,6580,6,2441,7,14604,7,1593,9,9365,1,1,1,1,4
2019 11 07 06 00,4,3,4644,6,11363,0,2283,7,5490,3,6632,6,11423,0,4362,7,5550,1,1,1,1,4
2019 11 07 07 00,4,3,7968,6,9292,0,3321,7,3956,6,9328,3,11191,7,3992,0,6567,1,1,0,0,2
2019 11 07 08 00,4,3,4915,6,9328,0,2689,7,4829,3,7390,6,9340,7,4912,0,5211,1,1,1,0,3
2019 11 07 09 00,4,3,5238,6,10508,0,3222,7,5551,3,7797,6,10788,7,5831,0,5907,1,1,1,0,3
2019 11 07 10 00,4,3,3126,6,11234,0,1796,7,5745,3,4719,6,11282,0,3449,7,5793,1,1,1,1,4
2019 11 07 11 00,4,3,4480,6,9973,0,2149,7,4903,3,6612,6,9973,0,4281,7,4918,1,1,1,1,4
2019 11 07 12 00,4,3,4550,6,9498,0,2363,7,4833,3,6826,6,9500,0,4641,7,4903,1,1,1,1,4
2019 11 07 13 00,4,3,4613,6,10734,0,2197,7,5289,3,6585,6,10752,0,4169,7,5479,1,1,1,1,4
2019 11 07 14 00,4,3,1675,4,9520,0,833,7,6185,3,2508,4,11186,0,1666,7,6185,1,1,1,1,4
2019 11 07 15 00,4,3,1903,4,8860,0,805,7,6740,3,2496,4,9902,0,1446,7,6788,1,1,1,1,4
2019 11 07 16 00,4,3,6550,4,11563,0,1197,7,6615,3,7422,4,13101,0,2141,7,6677,1,1,1,1,4
2019 11 07 17 00,4,3,3622,4,9954,0,1188,7,6740,3,4426,4,11336,0,2087,7,6776,1,1,1,1,4
2019 11 07 18 00,4,3,13170,4,14971,0,1131,7,6391,3,14111,4,16701,0,2106,7,6475,1,1,1,1,4
2019 11 07 19 00,0,2,15874,1,18464,0,1010,7,7374,2,18999,4,19076,0,1662,7,7374,0,1,0,1,2
2019 11 07 20 00,0,1,6476,2,14049,0,1065,7,7851,1,8939,2,15090,0,1597,7,7851,1,1,1,1,4
2019 11 07 21 00,0,1,3588,2,13858,0,1468,7,8166,1,5104,2,14502,0,2200,7,8166,1,1,1,1,4
2019 11 07 22 00,0,1,5161,2,14144,0,1738,7,8372,1,7235,2,15080,0,2575,7,8372,1,1,1,1,4
2019 11 07 23 00,0,1,5520,2,14168,0,1822,7,8394,1,7751,2,15180,0,2720,7,8394,1,1,1,1,4
2019 11 08 00 00,0,1,3822,2,13822,0,2060,7,8654,1,5493,2,14544,0,3024,7,8654,1,1,1,1,4
