,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 14 03 00,6,4,8946,2,10006,0,5983,7,11835,4,8946,5,10262,0,8615,7,11835,0,1,0,1,2
2020 01 14 04 00,4,3,7458,4,8020,0,4910,7,10944,4,8020,3,8571,0,7136,7,10944,1,1,0,1,3
2020 01 14 05 00,4,3,3637,4,7009,0,3885,7,10097,3,4553,4,7009,0,5717,7,10097,1,1,1,1,4
2020 01 14 06 00,4,3,3742,4,7782,0,3765,7,9619,3,4804,4,8198,0,5681,7,9619,1,1,1,1,4
2020 01 14 07 00,4,3,4578,4,9617,0,5270,7,9491,3,6533,4,11539,0,8219,7,9491,1,1,1,1,4
2020 01 14 08 00,4,3,8152,4,12124,0,6182,7,9440,3,10628,4,14938,7,9440,0,9727,1,1,1,0,3
2020 01 14 09 00,4,3,6956,4,11492,0,5798,7,9227,3,9279,4,14236,0,9072,7,9227,1,1,1,1,4
2020 01 14 10 00,4,3,4225,4,9645,0,6569,7,10160,3,6596,4,12027,0,10120,7,10160,1,1,1,1,4
2020 01 14 11 00,4,3,3644,4,8450,0,6986,7,11088,3,5854,4,10172,0,10545,7,11088,1,1,1,1,4
2020 01 14 12 00,4,3,4518,4,8519,0,6862,7,11283,3,6561,4,9973,0,10192,7,11341,1,1,1,1,4
2020 01 14 13 00,4,3,6790,4,10177,0,6054,7,10273,3,8804,4,11995,0,9173,7,10273,1,1,1,1,4
2020 01 14 14 00,4,3,6563,4,10470,0,5579,7,9756,3,8522,4,12448,0,8508,7,9756,1,1,1,1,4
2020 01 14 15 00,4,3,4109,4,8642,0,5455,7,10183,3,5854,4,9986,0,8273,7,10183,1,1,1,1,4
2020 01 14 16 00,4,3,4073,4,7375,0,7286,7,12141,3,6021,4,8169,0,10785,7,12141,1,1,1,1,4
2020 01 14 17 00,4,3,2604,4,5359,0,9410,7,14403,3,4771,4,5555,0,13646,7,14403,1,1,1,1,4
2020 01 14 18 00,4,3,3798,4,7167,0,9508,7,13618,3,6321,4,8367,7,13618,0,13954,1,1,1,0,3
2020 01 14 19 00,4,3,4783,4,8520,0,8974,7,12599,3,7456,4,10358,7,12599,0,13401,1,1,1,0,3
2020 01 14 20 00,4,3,2867,4,7057,0,7807,7,12350,3,5001,4,8109,0,11549,7,12350,1,1,1,1,4
2020 01 14 21 00,4,3,3354,4,7901,0,7191,7,11483,3,5527,4,9345,0,10815,7,11483,1,1,1,1,4
2020 01 14 22 00,4,3,6134,4,12052,0,6370,7,8902,3,8935,6,13847,7,8902,0,10172,1,1,1,0,3
2020 01 14 23 00,4,3,5278,4,11425,0,6218,7,9021,3,7959,6,13636,7,9059,0,9892,1,1,1,0,3
2020 01 15 00 00,4,3,5357,4,10295,0,7056,7,10401,3,7923,4,12907,7,10534,0,10819,1,1,1,0,3
