,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 27 16 00,4,3,9926,4,10424,0,4,7,7014,3,9930,4,10432,0,8,7,7014,1,1,1,1,4
2019 11 27 17 00,4,3,3877,4,8583,0,59,7,6959,3,3936,4,8701,0,118,7,6959,1,1,1,1,4
2019 11 27 18 00,4,3,1455,4,7645,0,0,7,7018,3,1455,4,7645,0,0,7,7018,1,1,1,1,4
2019 11 27 19 00,4,3,99,4,7052,0,0,7,7018,3,99,4,7052,0,0,7,7018,1,1,1,1,4
2019 11 27 20 00,4,3,540,4,7234,0,0,7,7018,3,540,4,7234,0,0,7,7018,1,1,1,1,4
2019 11 27 21 00,4,3,2387,4,8091,0,22,7,6996,3,2409,4,8135,0,44,7,6996,1,1,1,1,4
2019 11 27 22 00,4,3,1620,4,7884,0,63,7,6955,3,1683,4,8010,0,126,7,6955,1,1,1,1,4
2019 11 27 23 00,4,3,2723,4,10400,0,1072,7,5974,3,3784,4,12512,0,2138,7,5974,1,1,1,1,4
2019 11 28 00 00,4,3,6580,6,9101,0,3128,7,4364,6,9141,3,9508,7,4462,0,6085,1,1,0,0,2
2019 11 28 01 00,4,3,8183,4,14201,0,3533,7,6320,3,10517,6,14391,0,6255,7,6320,1,1,1,1,4
2019 11 28 02 00,4,4,15633,5,15995,0,1473,7,8175,4,15633,5,15995,0,2197,7,8175,0,1,0,1,2
2019 11 28 03 00,0,1,9212,2,14358,0,1708,7,8365,1,12692,2,15897,0,2534,7,8365,1,1,1,1,4
2019 11 28 04 00,0,1,10326,2,12137,0,1795,7,8445,2,13520,1,14524,0,2631,7,8445,1,1,0,1,3
2019 11 28 05 00,4,4,10914,3,11270,0,1709,7,8343,4,10914,5,11357,0,2595,7,8343,0,1,0,1,2
2019 11 28 06 00,4,3,2824,4,10755,0,1927,7,6365,3,4265,6,12338,0,3474,7,6543,1,1,1,1,4
2019 11 28 07 00,4,3,5476,6,9757,0,3269,7,5268,3,8111,6,9959,7,5709,0,5944,1,1,1,0,3
2019 11 28 08 00,0,2,21267,4,22747,0,2539,7,5161,12,24446,3,25631,0,4870,7,5220,0,1,0,1,2
2019 11 28 09 00,4,3,16822,4,18887,0,2245,7,5471,3,18792,6,21689,0,4245,7,5636,1,1,1,1,4
2019 11 28 10 00,0,1,15302,2,17324,0,1513,7,6032,2,20710,1,21473,0,2901,7,6032,1,1,0,1,3
2019 11 28 11 00,0,1,12922,2,16718,0,1348,7,6264,1,18113,2,19560,0,2514,7,6348,1,1,1,1,4
2019 11 28 12 00,0,2,12937,1,16984,0,1725,7,6447,2,15871,12,20034,0,3053,7,6737,0,1,0,1,2
2019 11 28 13 00,6,2,7048,4,15337,0,1024,7,6683,2,9306,4,16651,0,1832,7,6773,1,1,1,1,4
2019 11 28 14 00,6,2,8747,4,13411,0,712,7,6795,2,11640,4,14291,0,1276,7,6795,1,1,1,1,4
2019 11 28 15 00,4,3,11038,4,12749,0,796,7,6598,3,11686,4,13941,0,1473,7,6658,1,1,1,1,4
2019 11 28 16 00,4,3,8228,4,10360,0,1189,7,7642,3,8656,4,10734,0,1835,7,7688,1,1,1,1,4
2019 11 28 17 00,4,4,11412,3,11562,0,1365,7,8055,4,11452,5,11801,0,2043,7,8055,0,1,0,1,2
2019 11 28 18 00,0,2,13506,4,16874,0,931,7,7749,2,16173,4,16874,0,1389,7,7749,0,1,0,1,2
2019 11 28 19 00,0,2,14863,1,16688,0,666,7,7447,2,17461,4,18857,0,1030,7,7447,0,1,0,1,2
2019 11 28 20 00,4,4,14890,5,15147,0,767,7,7446,4,15090,5,15347,0,1181,7,7446,0,1,0,1,2
2019 11 28 21 00,4,4,16158,5,16529,0,1028,7,7514,4,16524,5,16895,0,1587,7,7514,0,1,0,1,2
2019 11 28 22 00,4,4,15182,3,15414,0,1340,7,7168,3,16119,4,16226,0,2210,7,7204,0,1,1,1,3
2019 11 28 23 00,0,2,16095,1,17550,0,2524,7,8417,2,19291,4,19951,0,3750,7,8425,0,1,0,1,2
2019 11 29 00 00,0,1,12765,2,14623,0,3086,7,9329,2,16864,1,17702,0,4471,7,9329,1,1,0,1,3
