,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 13 10 00,40,6,20812,12,23752,7,7833,0,9162,6,22675,12,23759,7,10888,13,12654,1,1,1,1,4
2019 12 13 11 00,40,12,21515,6,21845,7,8077,0,9747,12,21581,6,24325,7,11308,13,13399,0,1,0,1,2
2019 12 13 12 00,0,12,23373,2,23580,0,5212,7,5277,12,23377,6,26336,7,6390,0,9073,0,1,0,0,1
2019 12 13 13 00,40,6,20502,12,25395,7,6108,0,7624,6,21324,12,25469,7,8286,13,11303,1,1,1,1,4
2019 12 13 14 00,40,6,17051,3,22670,7,5300,0,7706,6,18243,12,23845,7,7194,9,11411,1,1,1,1,4
2019 12 13 15 00,40,6,20389,12,23379,7,5476,0,6906,6,21581,12,23379,7,7139,0,11779,1,1,1,1,4
2019 12 13 16 00,0,1,22233,2,23355,0,4537,7,5421,12,24107,13,27176,7,6459,0,7842,1,1,0,0,2
2019 12 13 17 00,0,1,21018,2,22612,0,4229,7,6237,12,24339,13,26844,0,7076,7,7411,1,1,0,1,3
2019 12 13 18 00,0,6,22736,12,24685,7,7178,0,7897,6,23806,12,24685,7,9866,13,11438,0,0,0,0,0
2019 12 13 19 00,40,6,18317,3,22385,7,6757,0,7791,6,19050,12,26227,7,9333,13,10800,1,1,1,1,4
2019 12 13 20 00,40,6,12819,3,16090,7,7049,0,8199,6,13569,3,20924,7,9875,13,10495,1,1,1,1,4
2019 12 13 21 00,40,6,7152,3,12605,7,7130,0,9892,6,8235,7,16944,7,10336,13,10684,1,1,1,1,4
2019 12 13 22 00,40,6,7895,3,13277,7,6152,0,8824,6,8907,7,17722,7,8520,13,11259,1,1,1,1,4
2019 12 13 23 00,40,6,13251,3,14063,0,5801,7,5813,6,13812,3,18093,7,7243,0,9832,1,0,1,1,3
2019 12 14 00 00,40,3,18884,6,19431,0,4842,7,5962,6,19863,3,22260,7,7139,0,8230,0,0,1,1,2
