,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 18 20 00,4,3,6,4,7020,0,0,7,7018,3,6,4,7020,0,0,7,7018,1,1,1,1,4
2020 01 18 21 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 18 22 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 18 23 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 00 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 01 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 02 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 03 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 04 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 05 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 06 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 07 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 08 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 09 00,4,3,647,4,7262,0,8,7,7025,3,649,4,7262,0,12,7,7025,1,1,1,1,4
2020 01 19 10 00,4,3,2684,4,8113,0,18,7,7032,3,2689,4,8113,0,28,7,7032,1,1,1,1,4
2020 01 19 11 00,4,3,9264,4,10967,0,0,7,7018,3,9264,4,10967,0,0,7,7018,1,1,1,1,4
2020 01 19 12 00,4,2,13189,4,14357,0,0,7,7018,4,14357,5,14357,0,0,7,7018,0,1,0,1,2
2020 01 19 13 00,6,2,11165,4,14813,0,0,7,7018,2,13762,4,14813,0,0,7,7018,1,1,1,1,4
2020 01 19 14 00,0,1,9642,2,9903,0,0,7,7018,2,10690,1,13676,0,0,7,7018,1,1,0,1,3
2020 01 19 15 00,4,2,13315,4,13691,0,0,7,7018,4,13691,5,13691,0,0,7,7018,0,1,0,1,2
2020 01 19 16 00,4,3,2850,4,8150,0,0,7,7018,3,2850,4,8150,0,0,7,7018,1,1,1,1,4
2020 01 19 17 00,4,3,4536,4,8568,0,0,7,7018,3,4536,4,8568,0,0,7,7018,1,1,1,1,4
2020 01 19 18 00,4,3,3234,4,8135,0,0,7,7018,3,3234,4,8135,0,0,7,7018,1,1,1,1,4
2020 01 19 19 00,4,3,2475,4,7843,0,0,7,7018,3,2475,4,7843,0,0,7,7018,1,1,1,1,4
2020 01 19 20 00,4,3,1266,4,7440,0,0,7,7018,3,1266,4,7440,0,0,7,7018,1,1,1,1,4
2020 01 19 21 00,4,3,402,4,7152,0,0,7,7018,3,402,4,7152,0,0,7,7018,1,1,1,1,4
2020 01 19 22 00,4,3,303,4,7119,0,0,7,7018,3,303,4,7119,0,0,7,7018,1,1,1,1,4
2020 01 19 23 00,4,3,5472,4,8859,0,0,7,7018,3,5472,4,8859,0,0,7,7018,1,1,1,1,4
2020 01 20 00 00,4,3,8517,4,9857,0,0,7,7018,3,8517,4,9857,0,0,7,7018,1,1,1,1,4
