,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 13 20 00,0,6,24240,12,25062,7,5734,0,6022,6,24747,12,25062,7,7333,0,10159,0,0,0,0,0
2019 12 13 21 00,40,6,17441,3,20621,7,6416,0,7096,6,18131,7,25144,7,8581,13,11317,1,1,1,1,4
2019 12 13 22 00,40,6,9576,3,12235,7,6802,0,8042,6,10430,3,17205,7,9392,13,11049,1,1,1,1,4
2019 12 13 23 00,40,6,10272,3,12716,7,6079,0,7187,6,11048,3,17487,7,8125,13,11387,1,1,1,1,4
2019 12 14 00 00,40,6,11523,3,12001,7,6239,0,6314,6,12214,3,16212,7,7989,0,10537,1,1,1,1,4
2019 12 14 01 00,4,3,12471,6,14197,0,5024,7,6226,6,14730,3,15912,7,7519,0,8465,1,1,0,0,2
2019 12 14 02 00,40,3,20479,6,21216,0,4692,7,6010,6,21673,3,23786,7,7180,0,7999,0,0,1,1,2
2019 12 14 03 00,40,2,23512,12,24659,0,4598,7,5716,12,24659,6,25387,7,6787,0,7937,0,0,0,1,1
2019 12 14 04 00,0,2,21635,1,23383,0,3802,7,5890,12,24009,13,26474,0,6567,7,6772,0,1,0,1,2
2019 12 14 05 00,0,1,19243,2,19266,0,2523,7,5984,12,23236,2,23842,0,4414,7,6520,1,1,0,1,3
2019 12 14 06 00,0,2,18440,1,20264,0,2135,7,6167,2,22837,12,23394,0,3769,7,6447,0,1,0,1,2
2019 12 14 07 00,0,2,17907,1,18810,0,1927,7,6005,2,21998,12,22959,0,3491,7,6225,0,1,0,1,2
2019 12 14 08 00,0,2,18043,4,19972,0,1927,7,6296,4,22518,2,22661,0,3436,7,6434,0,1,0,1,2
2019 12 14 09 00,4,3,15840,4,16887,0,1528,7,6038,3,17139,4,19327,0,2905,7,6040,1,1,1,1,4
2019 12 14 10 00,4,3,11784,4,13424,0,2228,7,7513,3,12842,4,14854,0,3629,7,7513,1,1,1,1,4
2019 12 14 11 00,4,3,8730,4,11147,0,3461,7,8903,3,9863,4,12169,0,5216,7,8903,1,1,1,1,4
2019 12 14 12 00,4,3,9593,4,11549,0,3485,7,9003,3,10699,4,12479,0,5232,7,9003,1,1,1,1,4
2019 12 14 13 00,4,3,11183,4,11944,0,3505,7,9132,3,12249,4,12744,0,5237,7,9132,1,1,1,1,4
2019 12 14 14 00,4,4,10867,5,12038,0,5592,7,11501,4,10975,5,12146,0,7880,7,11501,0,1,0,1,2
2019 12 14 15 00,6,2,10704,4,12609,0,5090,7,10768,4,13059,2,14018,0,7305,7,10768,1,1,0,1,3
2019 12 14 16 00,6,2,9601,4,12793,0,4060,7,9717,2,12722,4,13449,0,5972,7,9717,1,1,1,1,4
2019 12 14 17 00,0,1,13438,2,14030,0,4752,7,10891,2,16371,4,18702,0,6722,7,10891,1,1,0,1,3
2019 12 14 18 00,4,4,13192,5,14002,0,3773,7,10071,4,13192,5,14002,0,5393,7,10071,0,1,0,1,2
2019 12 14 19 00,6,2,5713,4,11469,0,2637,7,9132,2,7783,4,11469,0,3819,7,9132,1,1,1,1,4
2019 12 14 20 00,6,2,6241,4,11521,0,1351,7,8078,2,8430,4,11521,0,2019,7,8078,1,1,1,1,4
2019 12 14 21 00,4,3,6915,4,9203,0,318,7,7259,3,7005,4,9203,0,498,7,7259,1,1,1,1,4
2019 12 14 22 00,4,3,212,4,7052,0,117,7,7105,3,247,4,7052,0,187,7,7105,1,1,1,1,4
2019 12 14 23 00,4,3,2,4,7016,0,6,7,7023,3,4,4,7016,0,10,7,7023,1,1,1,1,4
2019 12 15 00 00,4,3,400,4,7138,0,58,7,7062,3,416,4,7138,0,90,7,7062,1,1,1,1,4
