,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 19 05 00,0,1,8929,2,11789,0,2175,7,8723,1,12721,2,12952,0,3113,7,8791,1,1,1,1,4
2019 11 19 06 00,0,1,5759,2,11631,0,2167,7,8752,1,8427,2,12309,0,3092,7,8810,1,1,1,1,4
2019 11 19 07 00,0,1,4115,2,13272,0,1851,7,8515,1,5913,2,13913,0,2624,7,8588,1,1,1,1,4
2019 11 19 08 00,0,1,3747,2,14038,0,1754,7,8442,1,5294,2,14729,0,2494,7,8486,1,1,1,1,4
2019 11 19 09 00,0,1,10145,2,14506,0,1550,7,8274,1,13889,2,16163,0,2210,7,8286,1,1,1,1,4
2019 11 19 10 00,0,1,14096,2,15072,0,1259,7,8038,2,17349,1,19136,0,1797,7,8038,1,1,0,1,3
2019 11 19 11 00,0,1,5542,2,14122,0,964,7,7801,1,7625,2,15013,0,1370,7,7801,1,1,1,1,4
2019 11 19 12 00,0,1,1678,2,13760,0,668,7,7553,1,2403,2,14025,0,970,7,7553,1,1,1,1,4
2019 11 19 13 00,0,1,724,2,13887,0,331,7,7286,1,1045,2,14000,0,475,7,7286,1,1,1,1,4
2019 11 19 14 00,0,1,1698,2,14202,0,135,7,7125,1,2299,2,14482,0,199,7,7125,1,1,1,1,4
2019 11 19 15 00,0,1,1756,2,14196,0,98,7,7095,1,2374,2,14480,0,146,7,7095,1,1,1,1,4
2019 11 19 16 00,0,1,2046,2,13843,0,198,7,7171,1,2834,2,14130,0,302,7,7171,1,1,1,1,4
2019 11 19 17 00,0,1,1960,2,13876,0,941,7,7750,1,2820,2,14236,0,1421,7,7750,1,1,1,1,4
2019 11 19 18 00,0,1,2548,2,13872,0,1395,7,8117,1,3674,2,14357,0,2069,7,8117,1,1,1,1,4
2019 11 19 19 00,0,1,4004,2,12413,0,1589,7,8268,1,5887,2,12919,0,2363,7,8268,1,1,1,1,4
2019 11 19 20 00,0,1,7898,2,8689,0,1503,7,8197,2,9212,1,11694,0,2243,7,8197,1,1,0,1,3
2019 11 19 21 00,6,2,6249,1,9596,0,1116,7,7890,2,6627,1,14295,0,1674,7,7890,1,1,1,1,4
2019 11 19 22 00,6,2,6627,1,8940,0,993,7,7811,2,6943,1,13321,0,1447,7,7811,1,1,1,1,4
2019 11 19 23 00,6,2,7195,1,8120,0,1132,7,7930,2,7484,1,12139,0,1628,7,7930,1,1,1,1,4
2019 11 20 00 00,0,1,6200,2,8697,0,920,7,7753,2,8910,1,9297,0,1340,7,7753,1,1,0,1,3
