,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 07 19 00,4,3,10337,4,11959,0,1029,7,7538,3,10704,4,12291,0,1597,7,7538,1,1,1,1,4
2019 11 07 20 00,4,2,15469,4,16518,0,1445,7,8166,4,16520,5,16857,0,2118,7,8166,0,1,0,1,2
2019 11 07 21 00,6,2,8766,1,13830,0,1958,7,8604,2,10168,4,17194,0,2794,7,8604,1,1,1,1,4
2019 11 07 22 00,0,2,10756,1,12464,0,1226,7,7539,2,12313,1,17745,0,1956,7,7546,0,1,0,1,2
2019 11 07 23 00,0,1,7310,2,13763,0,1515,7,7966,1,10274,2,14986,0,2291,7,7966,1,1,1,1,4
2019 11 08 00 00,0,1,10032,2,11842,0,2545,7,9059,2,13206,1,14254,0,3685,7,9059,1,1,0,1,3
2019 11 08 01 00,6,2,9391,1,14143,0,2731,7,9087,2,11042,4,17292,0,3992,7,9087,1,1,1,1,4
2019 11 08 02 00,6,2,8166,1,13802,0,2046,7,8312,2,9593,4,17774,0,3114,7,8318,1,1,1,1,4
2019 11 08 03 00,0,1,8990,2,12908,0,2119,7,8455,1,12755,2,14309,0,3189,7,8455,1,1,1,1,4
2019 11 08 04 00,0,1,11272,2,11838,0,1975,7,7929,2,13503,1,16100,0,3059,7,7996,1,1,0,1,3
2019 11 08 05 00,6,2,9437,1,13341,0,2209,7,8328,2,11023,4,18965,0,3354,7,8365,1,1,1,1,4
2019 11 08 06 00,6,2,6292,4,14936,0,1979,7,7911,2,8121,4,15700,0,3099,7,7925,1,1,1,1,4
2019 11 08 07 00,0,1,10753,2,13339,0,1608,7,7294,2,15201,1,15312,0,2655,7,7336,1,1,0,1,3
2019 11 08 08 00,6,2,11679,4,17569,0,1581,7,7514,2,14249,4,18411,0,2571,7,7544,1,1,1,1,4
2019 11 08 09 00,0,2,13738,4,16859,0,1303,7,7556,2,16809,4,17403,0,2086,7,7566,0,1,0,1,2
2019 11 08 10 00,0,2,14873,1,14914,0,1235,7,7035,2,17496,1,20689,0,2088,7,7122,0,1,0,1,2
2019 11 08 11 00,0,1,9934,2,14032,0,1014,7,7296,1,13853,2,15692,0,1654,7,7296,1,1,1,1,4
2019 11 08 12 00,0,1,9970,2,13554,0,1016,7,7521,1,13873,2,15094,0,1604,7,7521,1,1,1,1,4
2019 11 08 13 00,0,1,12913,2,15085,0,691,7,6799,2,17353,1,17810,0,1262,7,6799,1,1,0,1,3
2019 11 08 14 00,0,2,16191,1,18982,0,2593,7,7081,2,19945,12,21532,0,4273,7,7753,0,1,0,1,2
2019 11 08 15 00,40,6,17350,3,17935,7,5758,0,5906,6,18266,3,21987,7,7274,0,9966,1,1,1,1,4
2019 11 08 16 00,40,6,6582,3,12773,7,4161,0,7769,6,7676,7,17735,7,5698,9,10762,1,1,1,1,4
2019 11 08 17 00,4,3,7416,6,11052,0,3298,7,5051,3,10198,6,11312,7,5439,0,6078,1,1,1,0,3
2019 11 08 18 00,4,3,5842,6,9301,0,3373,7,5084,3,8584,6,9418,7,5612,0,6117,1,1,1,0,3
2019 11 08 19 00,4,3,8039,6,11465,0,3479,7,5170,3,10832,6,11705,7,5712,0,6281,1,1,1,0,3
2019 11 08 20 00,4,3,5268,6,12338,0,2484,7,5975,3,7111,6,12394,0,4395,7,6346,1,1,1,1,4
2019 11 08 21 00,4,3,4938,4,12404,0,2368,7,6222,3,6642,6,13234,0,4183,7,6577,1,1,1,1,4
2019 11 08 22 00,4,3,8823,4,14732,0,2153,7,5724,3,10552,6,15521,0,3960,7,6010,1,1,1,1,4
2019 11 08 23 00,4,3,6094,4,13240,0,2092,7,5807,3,7753,6,13449,0,3829,7,6071,1,1,1,1,4
2019 11 09 00 00,4,3,5255,4,12313,0,1735,7,5935,3,6704,6,13722,0,3244,7,6073,1,1,1,1,4
