,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 07 15 00,0,1,13112,2,15161,0,3166,7,9598,2,17476,1,18009,0,4478,7,9598,1,1,0,1,3
2019 12 07 16 00,0,1,10140,2,14394,0,4789,7,10890,1,14292,2,16328,0,6789,7,10890,1,1,1,1,4
2019 12 07 17 00,0,1,8406,2,14077,0,5873,7,11834,1,12076,2,15789,0,8231,7,11834,1,1,1,1,4
2019 12 07 18 00,0,1,8366,2,14088,0,5931,7,11870,1,12035,2,15807,0,8341,7,11870,1,1,1,1,4
2019 12 07 19 00,0,1,8225,2,14224,0,5381,7,11409,1,11767,2,15899,0,7584,7,11409,1,1,1,1,4
2019 12 07 20 00,0,1,7793,2,14237,0,4718,7,10820,1,11132,2,15816,0,6739,7,10820,1,1,1,1,4
2019 12 07 21 00,0,1,7528,2,14152,0,4953,7,11026,1,10808,2,15700,0,7081,7,11026,1,1,1,1,4
2019 12 07 22 00,0,1,8542,2,14335,0,4843,7,10935,1,12146,2,16045,0,6929,7,10935,1,1,1,1,4
2019 12 07 23 00,0,1,8244,2,14141,0,5925,7,11837,1,11883,2,15866,0,8409,7,11837,1,1,1,1,4
2019 12 08 00 00,0,1,7814,2,13915,0,6620,7,12420,1,11399,2,15596,0,9326,7,12420,1,1,1,1,4
