,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 04 16 00,6,2,4770,1,13493,0,2859,7,9378,2,5611,4,15449,0,3964,7,9378,1,1,1,1,4
2020 01 04 17 00,6,2,3441,4,12549,0,2716,7,9245,2,4673,4,12549,0,3806,7,9245,1,1,1,1,4
2020 01 04 18 00,6,2,4588,4,13988,0,2438,7,9007,2,5747,4,13988,0,3444,7,9007,1,1,1,1,4
2020 01 04 19 00,6,2,3267,4,12723,0,2217,7,8826,2,4412,4,12723,0,3133,7,8826,1,1,1,1,4
2020 01 04 20 00,6,2,2445,4,12753,0,1997,7,8635,2,3377,4,12753,0,2851,7,8635,1,1,1,1,4
2020 01 04 21 00,6,2,2398,4,13262,0,1857,7,8524,2,3191,4,13262,0,2647,7,8524,1,1,1,1,4
2020 01 04 22 00,6,2,6499,1,11502,0,1844,7,8508,2,7236,1,16914,0,2640,7,8508,1,1,1,1,4
2020 01 04 23 00,0,1,6136,2,10664,0,1630,7,8333,1,9012,2,11211,0,2340,7,8333,1,1,1,1,4
2020 01 05 00 00,0,1,5944,2,10637,0,1627,7,8339,1,8749,2,11148,0,2315,7,8339,1,1,1,1,4
2020 01 05 01 00,0,1,4232,2,12352,0,1739,7,8432,1,6192,2,12872,0,2467,7,8432,1,1,1,1,4
2020 01 05 02 00,0,1,2158,2,13871,0,1812,7,8491,1,3170,2,14319,0,2574,7,8491,1,1,1,1,4
2020 01 05 03 00,0,1,1604,2,13935,0,1493,7,8227,1,2373,2,14286,0,2129,7,8227,1,1,1,1,4
2020 01 05 04 00,0,1,1370,2,13953,0,1192,7,7976,1,2022,2,14250,0,1720,7,7976,1,1,1,1,4
2020 01 05 05 00,0,1,1024,2,13967,0,850,7,7701,1,1507,2,14184,0,1226,7,7701,1,1,1,1,4
2020 01 05 06 00,0,1,850,2,13973,0,699,7,7581,1,1250,2,14151,0,1005,7,7581,1,1,1,1,4
2020 01 05 07 00,0,1,656,2,13992,0,622,7,7517,1,976,2,14139,0,900,7,7517,1,1,1,1,4
2020 01 05 08 00,0,1,594,2,13993,0,509,7,7425,1,878,2,14121,0,739,7,7425,1,1,1,1,4
2020 01 05 09 00,0,1,508,2,13990,0,470,7,7390,1,760,2,14104,0,694,7,7390,1,1,1,1,4
2020 01 05 10 00,0,1,256,2,14025,0,234,7,7203,1,381,2,14084,0,346,7,7203,1,1,1,1,4
2020 01 05 11 00,0,1,76,2,14036,0,74,7,7076,1,114,2,14055,0,112,7,7076,1,1,1,1,4
2020 01 05 12 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 13 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 14 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 15 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 16 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 17 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 18 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 19 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 20 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 21 00,0,1,32,2,14036,0,26,7,7038,1,48,2,14044,0,42,7,7038,1,1,1,1,4
2020 01 05 22 00,0,1,20,2,14036,0,16,7,7030,1,30,2,14041,0,26,7,7030,1,1,1,1,4
2020 01 05 23 00,0,1,3760,2,14462,0,0,7,7018,1,5042,2,15060,0,0,7,7018,1,1,1,1,4
2020 01 06 00 00,0,1,13796,2,15879,0,6,7,7023,2,18114,1,18461,0,10,7,7023,1,1,0,1,3
