,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 19 10 00,40,3,9491,6,9949,7,8476,0,9662,6,10840,3,14631,7,9796,13,14801,0,1,1,1,3
2019 12 19 11 00,40,3,9177,6,10650,7,8930,0,9819,6,11657,3,14195,7,10190,13,15527,0,1,1,1,3
2019 12 19 12 00,4,3,9532,6,10765,7,7785,0,8514,6,12286,3,14479,7,9500,0,13913,1,0,0,0,1
2019 12 19 13 00,4,3,8511,6,12683,0,8996,7,9433,3,12809,6,13622,7,10578,0,14198,1,1,1,0,3
2019 12 19 14 00,40,3,10159,6,11809,7,9669,0,10667,6,13021,3,15333,7,11205,9,15757,0,1,1,1,3
2019 12 19 15 00,40,3,8869,6,11107,7,9511,0,10030,6,11467,3,13481,7,10318,9,15742,0,1,1,1,3
2019 12 19 16 00,4,3,7291,6,10637,0,7290,7,8003,6,10916,3,11099,7,8721,0,11792,1,1,0,0,2
2019 12 19 17 00,4,3,9000,6,9895,7,7945,0,8556,6,10856,3,13746,7,9277,0,13837,1,0,0,0,1
2019 12 19 18 00,4,3,8847,6,10616,7,8074,0,8406,6,11696,3,13407,7,9486,0,13497,1,0,0,0,1
2019 12 19 19 00,4,3,7369,6,10887,0,7709,7,8223,3,11375,6,11555,7,9077,0,12397,1,1,1,0,3
2019 12 19 20 00,4,3,6670,6,11638,0,6115,7,7571,3,9962,6,11958,7,7951,0,10035,1,1,1,0,3
2019 12 19 21 00,4,3,5517,6,12452,0,6200,7,8488,3,8432,6,12710,7,8759,0,9872,1,1,1,0,3
2019 12 19 22 00,4,3,3483,4,8474,0,7839,7,11773,3,5798,4,10314,0,11544,7,11783,1,1,1,1,4
2019 12 19 23 00,4,3,3172,4,8909,0,6658,7,10638,3,5329,4,10927,0,9957,7,10713,1,1,1,1,4
2019 12 20 00 00,4,3,3105,4,9035,0,6082,7,10172,3,5140,4,11047,0,9142,7,10233,1,1,1,1,4
