,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 23 16 00,4,3,1625,4,8310,0,1428,7,7392,3,2264,4,9184,0,2269,7,7394,1,1,1,1,4
2019 11 23 17 00,4,3,1845,4,9400,0,1489,7,6730,3,2809,4,11062,0,2584,7,6798,1,1,1,1,4
2019 11 23 18 00,4,3,4449,6,11618,0,2782,7,6188,3,6449,6,11856,0,4856,7,6677,1,1,1,1,4
2019 11 23 19 00,4,3,6426,6,10978,0,5517,7,7369,3,9681,6,11660,7,8619,0,8998,1,1,1,0,3
2019 11 23 20 00,4,3,7050,6,11756,0,7633,7,9311,3,10738,6,12653,7,11316,0,11731,1,1,1,0,3
2019 11 23 21 00,4,3,7462,6,9552,0,6871,7,7363,6,10037,3,11378,7,8572,0,11157,1,1,0,0,2
2019 11 23 22 00,4,3,6450,6,9197,0,5123,7,6241,6,9444,3,9747,7,7244,0,8603,1,1,0,0,2
2019 11 23 23 00,4,3,5026,6,9569,0,3228,7,5387,3,7562,6,9682,0,5819,7,5842,1,1,1,1,4
2019 11 24 00 00,4,3,4821,6,9640,0,2401,7,4801,3,7138,6,9650,0,4723,7,4861,1,1,1,1,4
2019 11 24 01 00,4,3,3168,6,11444,0,1743,7,5793,3,4713,6,11524,0,3324,7,5873,1,1,1,1,4
2019 11 24 02 00,4,3,1692,4,8690,0,1683,7,7275,3,2542,4,9908,0,2769,7,7285,1,1,1,1,4
2019 11 24 03 00,4,3,3955,4,11772,0,2359,7,6295,3,5676,6,12567,0,4173,7,6547,1,1,1,1,4
2019 11 24 04 00,4,3,4924,6,9481,0,2970,7,5121,3,7410,6,9481,7,5281,0,5549,1,1,1,0,3
2019 11 24 05 00,4,3,6260,6,8601,0,4530,7,5397,6,8679,3,9481,7,5911,0,7942,1,1,0,0,2
2019 11 24 06 00,4,3,7585,6,9062,0,7348,7,7569,6,9463,3,11554,7,9261,0,11670,1,1,0,0,2
2019 11 24 07 00,4,3,8030,6,8810,7,7144,0,7269,6,9176,3,12118,7,8677,0,11701,1,0,0,0,1
2019 11 24 08 00,4,3,7134,6,8428,0,6096,7,6138,6,8505,3,10911,7,6759,0,10293,1,1,0,0,2
2019 11 24 09 00,4,3,6037,6,10085,0,5262,7,6587,3,9162,6,10085,7,6721,0,8891,1,1,1,0,3
2019 11 24 10 00,4,3,4772,4,11140,0,3666,7,7658,3,6545,4,13742,0,5911,7,7658,1,1,1,1,4
2019 11 24 11 00,4,3,4089,4,9651,0,3099,7,8246,3,5287,4,11095,0,4773,7,8248,1,1,1,1,4
2019 11 24 12 00,4,3,3462,4,8756,0,1904,7,7919,3,4142,4,9472,0,2906,7,7919,1,1,1,1,4
2019 11 24 13 00,4,3,2761,4,7816,0,1306,7,8000,3,3078,4,7892,0,1902,7,8000,1,1,1,1,4
2019 11 24 14 00,4,3,1748,4,7515,0,1286,7,7905,3,2093,4,7681,0,1893,7,7905,1,1,1,1,4
2019 11 24 15 00,4,3,3105,4,8780,0,1736,7,7722,3,3776,4,9562,0,2687,7,7722,1,1,1,1,4
2019 11 24 16 00,4,3,5954,4,10785,0,1544,7,7131,3,6789,4,12029,0,2592,7,7131,1,1,1,1,4
2019 11 24 17 00,4,3,13833,4,13982,0,1605,7,7556,3,14517,4,14810,0,2559,7,7556,1,1,1,1,4
2019 11 24 18 00,0,1,13488,2,13703,0,1210,7,7978,2,15704,1,18515,0,1778,7,7978,1,1,0,1,3
2019 11 24 19 00,0,1,3542,2,13730,0,1308,7,8057,1,5025,2,14323,0,1918,7,8057,1,1,1,1,4
2019 11 24 20 00,0,1,3718,2,13494,0,1568,7,8263,1,5333,2,14105,0,2302,7,8263,1,1,1,1,4
2019 11 24 21 00,0,1,1862,2,13847,0,1443,7,8155,1,2754,2,14236,0,2143,7,8155,1,1,1,1,4
2019 11 24 22 00,0,1,1864,2,13729,0,1320,7,8047,1,2765,2,14095,0,1990,7,8047,1,1,1,1,4
2019 11 24 23 00,0,1,5676,2,10059,0,1030,7,7825,1,8417,2,10411,0,1540,7,7825,1,1,1,1,4
2019 11 25 00 00,6,2,4473,1,10382,0,774,7,7627,2,4671,1,15564,0,1152,7,7627,1,1,1,1,4
