,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 11 01 00,6,2,6193,4,12809,0,0,7,7018,2,8048,4,12809,0,0,7,7018,1,1,1,1,4
2019 12 11 02 00,4,3,10377,4,10556,0,0,7,7018,3,10377,4,10556,0,0,7,7018,1,1,1,1,4
2019 12 11 03 00,4,3,7410,4,9498,0,0,7,7018,3,7410,4,9498,0,0,7,7018,1,1,1,1,4
2019 12 11 04 00,6,2,8829,4,11093,0,0,7,7018,4,11093,5,11093,0,0,7,7018,1,1,0,1,3
2019 12 11 05 00,4,3,603,4,7219,0,0,7,7018,3,603,4,7219,0,0,7,7018,1,1,1,1,4
2019 12 11 06 00,4,3,2058,5,10066,0,5395,7,11067,3,3087,5,11416,0,7114,7,12465,1,1,1,1,4
2019 12 11 07 00,4,3,3542,6,10962,0,2678,7,6311,3,5313,6,11118,0,4591,7,6609,1,1,1,1,4
2019 12 11 08 00,4,3,5682,6,8752,0,3644,7,5113,3,8523,6,8884,7,5371,0,6611,1,1,1,0,3
2019 12 11 09 00,40,6,4614,3,9434,7,2346,0,4758,6,4618,7,14038,7,2368,0,9479,1,1,1,1,4
2019 12 11 10 00,40,6,4122,3,9914,7,2061,0,4957,6,4122,7,14036,7,2061,0,9914,1,1,1,1,4
2019 12 11 11 00,40,6,6848,3,7422,7,3486,0,3814,6,6922,3,11135,7,3560,0,7531,1,1,1,1,4
2019 12 11 12 00,4,3,6100,6,8866,0,3442,7,4671,3,9152,6,9172,7,4977,0,6498,1,1,1,0,3
2019 12 11 13 00,4,3,5817,6,8342,0,3059,7,4300,6,8382,3,8726,7,4422,0,5969,1,1,0,0,2
2019 12 11 14 00,40,6,4334,3,11304,7,3259,0,7140,6,4915,7,14707,7,4314,9,10280,1,1,1,1,4
2019 12 11 15 00,40,6,6190,3,8492,7,4262,0,5587,6,6425,3,12743,7,5299,0,9916,1,1,1,1,4
2019 12 11 16 00,4,3,6175,6,9978,0,4495,7,5895,3,9349,6,10508,7,6537,0,7834,1,1,1,0,3
2019 12 11 17 00,4,3,10203,4,14260,0,2596,7,6677,3,11890,4,16960,0,4537,7,6771,1,1,1,1,4
2019 12 11 18 00,4,3,17080,4,17874,0,2832,7,6663,3,18880,4,20838,0,4884,7,6791,1,1,1,1,4
2019 12 11 19 00,0,1,17284,2,20302,0,3056,7,5495,12,23033,1,24584,0,5585,7,5818,1,1,0,1,3
2019 12 11 20 00,0,1,16766,2,19542,0,2618,7,5687,12,22928,1,23719,0,4748,7,6041,1,1,0,1,3
2019 12 11 21 00,0,2,21661,3,21734,0,3681,7,5974,3,24226,6,24504,0,6329,7,6832,0,1,0,1,2
2019 12 11 22 00,0,2,21226,1,22116,0,4691,7,6225,12,22882,13,25405,7,7338,0,7939,0,1,0,0,1
2019 12 11 23 00,0,2,21281,1,23443,0,3770,7,5651,12,23671,13,26033,7,6396,0,6619,0,1,0,0,1
2019 12 12 00 00,0,1,21360,2,22220,0,3498,7,4693,12,23684,13,26489,7,5067,0,6518,1,1,0,0,2
