,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 22 14 00,4,3,9918,6,12423,0,10478,7,10580,6,13804,3,14916,7,12940,13,15863,1,1,0,0,2
2019 11 22 15 00,4,3,6494,6,12446,0,6484,7,8323,3,9837,6,13193,7,9231,0,10391,1,1,1,0,3
2019 11 22 16 00,4,3,10718,6,15897,7,13627,0,13695,3,16487,6,18930,7,17178,20,18319,1,0,1,0,2
2019 11 22 17 00,4,3,7533,6,12737,0,9009,7,9874,3,11739,6,13849,7,11410,0,14096,1,1,1,0,3
2019 11 22 18 00,4,3,11075,6,12719,7,10754,0,11503,6,15201,3,16846,7,14234,13,15435,1,0,0,0,1
2019 11 22 19 00,52,6,8790,8,11669,9,11876,13,11893,6,12356,8,12599,13,12462,27,14094,0,0,0,0,0
2019 11 22 20 00,52,8,10443,6,10962,10,13316,27,13318,8,10916,6,14964,27,13318,15,13676,1,1,1,0,3
2019 11 22 21 00,52,8,7770,6,10375,10,9686,27,9699,8,8926,6,15485,27,9699,15,10204,1,1,1,0,3
2019 11 22 22 00,52,8,6191,6,11994,10,8595,27,8621,8,7191,17,14519,27,8621,15,9282,1,1,1,0,3
2019 11 22 23 00,52,8,6511,17,11320,10,12017,15,12055,8,8713,17,12359,27,12066,15,14196,1,1,1,0,3
2019 11 23 00 00,52,8,8753,9,13088,10,16100,15,16126,8,11724,17,14380,27,16140,15,18706,1,1,1,0,3
2019 11 23 01 00,52,8,11037,17,15331,10,14363,15,14385,8,15056,17,15930,27,14392,15,16441,1,1,1,0,3
2019 11 23 02 00,52,8,11177,17,14809,10,16486,15,16504,8,15266,17,15813,27,16518,15,19328,1,1,1,0,3
2019 11 23 03 00,52,8,9882,17,15447,10,13423,15,13450,8,13223,17,15914,27,13450,15,15155,1,1,1,0,3
2019 11 23 04 00,52,8,11439,17,15701,10,12939,27,12962,8,14968,17,16341,27,12962,15,15219,1,1,1,0,3
2019 11 23 05 00,52,8,10896,6,15139,10,14467,27,14483,8,13583,17,16960,27,14483,15,16598,1,1,1,0,3
2019 11 23 06 00,40,6,14019,8,16936,7,17151,9,17809,6,18886,8,19824,20,19678,13,19959,1,1,1,0,3
2019 11 23 07 00,40,6,13304,3,16097,7,13954,9,16209,6,16377,8,21892,13,17908,20,18185,1,1,1,0,3
2019 11 23 08 00,40,6,13547,8,16610,7,16534,9,16639,6,18388,8,19400,20,19015,27,19519,1,1,1,0,3
2019 11 23 09 00,40,6,14123,8,16364,7,17440,9,17676,8,19098,6,19259,20,20104,13,20167,1,1,0,0,2
2019 11 23 10 00,40,6,11458,8,14192,7,15043,9,15323,6,15531,8,15960,13,17059,20,17820,1,1,1,0,3
2019 11 23 11 00,40,6,10156,8,15326,7,11947,9,13948,6,13471,8,16866,13,15590,20,16127,1,1,1,0,3
2019 11 23 12 00,4,3,8999,6,11588,0,7451,7,8108,6,13047,3,13295,7,10260,0,11898,1,1,0,0,2
2019 11 23 13 00,4,3,11207,4,13102,0,1703,7,6621,3,12363,4,15064,0,3018,7,6653,1,1,1,1,4
2019 11 23 14 00,4,3,4980,4,9765,0,1439,7,7111,3,5768,4,10931,0,2432,7,7115,1,1,1,1,4
2019 11 23 15 00,4,3,3254,4,8999,0,1915,7,7531,3,4130,4,10125,0,3104,7,7536,1,1,1,1,4
2019 11 23 16 00,4,3,2005,4,9158,0,2580,7,7630,3,3181,4,10816,0,4103,7,7715,1,1,1,1,4
2019 11 23 17 00,4,3,2941,4,11175,0,2210,7,6500,3,4442,6,11788,0,3772,7,6963,1,1,1,1,4
2019 11 23 18 00,4,3,2808,4,10619,0,2703,7,7117,3,4316,6,12305,0,4419,7,7526,1,1,1,1,4
2019 11 23 19 00,4,3,2531,4,10458,0,2059,7,6620,3,3862,6,12043,0,3521,7,6893,1,1,1,1,4
2019 11 23 20 00,4,3,2806,4,11078,0,1883,7,6189,3,4230,6,11576,0,3349,7,6483,1,1,1,1,4
2019 11 23 21 00,4,3,2797,4,10829,0,2135,7,6390,3,4269,6,11725,0,3757,7,6554,1,1,1,1,4
2019 11 23 22 00,4,3,3425,4,10719,0,2635,7,7027,3,4923,6,12919,0,4385,7,7272,1,1,1,1,4
2019 11 23 23 00,4,3,3935,4,11056,0,2225,7,6660,3,5332,6,13167,0,3810,7,6839,1,1,1,1,4
2019 11 24 00 00,4,3,2832,4,9779,0,2397,7,7290,3,4065,4,11633,0,3936,7,7354,1,1,1,1,4
