,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 05 16 00,4,3,920,4,7325,0,6,7,7023,3,922,4,7325,0,10,7,7023,1,1,1,1,4
2019 12 05 17 00,4,3,4661,4,8607,0,16,7,7030,3,4666,4,8607,0,26,7,7030,1,1,1,1,4
2019 12 05 18 00,4,3,10437,4,11205,0,0,7,7018,3,10437,4,11205,0,0,7,7018,1,1,1,1,4
2019 12 05 19 00,0,2,13802,4,16894,0,0,7,7018,2,16538,4,16894,0,0,7,7018,0,1,0,1,2
2019 12 05 20 00,0,2,13488,1,13902,0,33,7,7043,2,15400,1,18951,0,53,7,7043,0,1,0,1,2
2019 12 05 21 00,4,3,11722,4,12247,0,113,7,7103,3,11756,4,12247,0,181,7,7103,1,1,1,1,4
2019 12 05 22 00,4,2,15228,4,15920,0,20,7,7033,4,15920,5,15926,0,32,7,7033,0,1,0,1,2
2019 12 05 23 00,0,1,13126,2,14219,0,36,7,7045,2,16125,1,17794,0,58,7,7045,1,1,0,1,3
2019 12 06 00 00,4,2,15384,4,16244,0,56,7,7061,4,16244,5,16260,0,88,7,7061,0,1,0,1,2
2019 12 06 01 00,0,2,15037,1,16854,0,58,7,7061,2,17595,4,18841,0,92,7,7061,0,1,0,1,2
2019 12 06 02 00,0,1,10952,2,14448,0,62,7,7019,1,14835,2,16091,0,110,7,7019,1,1,1,1,4
2019 12 06 03 00,0,1,7056,2,13939,0,6,7,7023,1,9591,2,14934,0,10,7,7023,1,1,1,1,4
2019 12 06 04 00,0,1,268,2,13901,0,0,7,7018,1,383,2,13920,0,0,7,7018,1,1,1,1,4
2019 12 06 05 00,0,1,6,2,14030,0,0,7,7018,1,9,2,14030,0,0,7,7018,1,1,1,1,4
2019 12 06 06 00,0,1,1350,2,13939,0,0,7,7018,1,1846,2,14118,0,0,7,7018,1,1,1,1,4
2019 12 06 07 00,0,1,96,2,13982,0,0,7,7018,1,138,2,13988,0,0,7,7018,1,1,1,1,4
2019 12 06 08 00,0,1,682,2,13977,0,0,7,7018,1,934,2,14066,0,0,7,7018,1,1,1,1,4
2019 12 06 09 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 10 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 11 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 12 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 13 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 14 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 15 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 16 00,0,1,126,2,13918,0,6,7,7023,1,189,2,13920,0,10,7,7023,1,1,1,1,4
2019 12 06 17 00,0,1,3872,2,10164,0,0,7,7018,1,5808,2,10164,0,0,7,7018,1,1,1,1,4
2019 12 06 18 00,6,2,2602,1,11454,0,18,7,7032,2,2607,12,15347,0,28,7,7032,1,1,1,1,4
2019 12 06 19 00,6,2,52,4,13996,0,59,7,7062,2,75,4,13996,0,93,7,7062,1,1,1,1,4
2019 12 06 20 00,6,2,3340,4,12888,0,96,7,7091,2,4462,4,12888,0,148,7,7091,1,1,1,1,4
2019 12 06 21 00,6,2,7702,4,11390,0,231,7,7197,2,10289,4,11390,0,349,7,7197,1,1,1,1,4
2019 12 06 22 00,4,4,10448,3,10463,0,403,7,7328,4,10448,5,10555,0,617,7,7328,0,1,0,1,2
2019 12 06 23 00,4,2,13309,4,14329,0,608,7,7495,4,14329,5,14480,0,910,7,7495,0,1,0,1,2
2019 12 07 00 00,4,4,16062,2,16254,0,849,7,7691,4,16062,5,16263,0,1251,7,7691,0,1,0,1,2
