,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 23 16 00,52,8,13458,6,14538,10,13919,27,13921,8,16447,14,18626,27,13921,19,15406,1,1,1,0,3
2020 01 23 17 00,40,6,13238,8,15888,13,15637,9,15640,6,18148,8,18625,27,16554,20,17313,1,0,1,0,2
2020 01 23 18 00,40,6,13016,3,19084,7,14046,9,14712,6,17399,14,20524,20,16105,13,16860,1,1,1,0,3
2020 01 23 19 00,40,6,11560,3,17331,7,12259,9,13836,6,15263,14,21063,20,15452,13,15848,1,1,1,0,3
2020 01 23 20 00,40,6,9712,3,15454,7,9421,9,12665,6,12805,14,21735,7,13388,13,14075,1,1,1,1,4
2020 01 23 21 00,40,6,9751,3,14947,7,8670,9,12737,6,12431,14,22039,7,11983,13,14128,1,1,1,1,4
2020 01 23 22 00,40,3,14515,6,15302,7,13949,0,16391,6,18871,3,21969,20,17508,7,18396,0,1,1,0,2
2020 01 23 23 00,40,3,12096,6,15709,7,13583,0,14625,6,18173,3,18305,7,16566,20,18707,0,1,1,1,3
2020 01 24 00 00,4,3,9445,6,14079,0,11234,7,11525,3,14370,6,15383,7,13491,13,17262,1,1,1,0,3
2020 01 24 01 00,40,3,11911,6,12789,7,11762,0,13599,6,14829,3,18278,7,14513,13,17205,0,1,1,1,3
2020 01 24 02 00,40,3,12334,6,14762,7,13700,0,15102,6,17187,3,18860,7,16889,13,18409,0,1,1,1,3
2020 01 24 03 00,40,3,11986,6,13692,7,13389,0,15688,6,15609,3,18743,7,15740,9,18839,0,1,1,1,3
2020 01 24 04 00,40,6,11520,3,14612,7,11001,9,14630,6,14494,3,22233,7,14525,20,16162,1,1,1,1,4
2020 01 24 05 00,40,6,12531,3,15832,7,12645,9,15575,6,15940,14,23352,7,16744,20,17246,1,1,1,1,4
2020 01 24 06 00,40,6,11793,3,17542,7,14056,9,16205,6,15263,8,21929,13,17726,20,17938,1,1,1,0,3
2020 01 24 07 00,40,6,11778,3,17087,7,14376,9,16243,6,14997,8,21181,13,17766,20,18084,1,1,1,0,3
2020 01 24 08 00,40,6,8887,8,16557,7,10287,9,11882,6,12319,8,18914,13,13261,20,13739,1,1,1,0,3
2020 01 24 09 00,40,6,7788,3,13749,7,8254,9,11259,6,9682,8,18497,7,11927,13,12014,1,1,1,1,4
2020 01 24 10 00,40,6,7753,3,12315,7,6828,0,9949,6,9296,7,18565,7,9309,13,12404,1,1,1,1,4
2020 01 24 11 00,40,3,8490,6,9359,7,6772,0,7485,6,10023,3,13035,7,7549,0,12630,0,1,1,1,3
2020 01 24 12 00,4,3,5800,4,11356,0,10657,7,12176,3,9548,6,13812,7,12302,0,16101,1,1,1,0,3
2020 01 24 13 00,4,3,4512,4,9930,0,8896,7,11834,3,7484,4,12734,7,12110,0,13300,1,1,1,0,3
2020 01 24 14 00,4,3,2253,4,5575,0,9709,7,14676,3,4344,4,5899,0,13729,7,14676,1,1,1,1,4
2020 01 24 15 00,4,3,1535,4,6146,0,5485,7,11209,3,2867,4,6360,0,8042,7,11209,1,1,1,1,4
2020 01 24 16 00,4,3,3222,4,9807,0,3053,7,7627,3,4716,4,11829,0,5030,7,7693,1,1,1,1,4
2020 01 24 17 00,4,3,5264,4,11593,0,4440,7,7700,3,7534,6,13645,0,7381,7,7915,1,1,1,1,4
2020 01 24 18 00,4,3,6733,4,13412,0,6486,7,8995,3,9795,6,14096,7,10119,0,10253,1,1,1,0,3
2020 01 24 19 00,4,3,7357,6,13802,0,6674,7,9177,3,10563,6,14538,0,10363,7,11004,1,1,1,1,4
2020 01 24 20 00,4,3,8169,6,14097,0,7483,7,9657,3,11683,6,15121,0,11443,7,12002,1,1,1,1,4
2020 01 24 21 00,4,3,5901,6,10385,0,6489,7,7915,3,9072,6,10460,7,9165,0,10236,1,1,1,0,3
2020 01 24 22 00,4,3,5405,6,11004,0,5899,7,7628,3,8489,6,11032,7,7730,0,9746,1,1,1,0,3
2020 01 24 23 00,4,3,3802,4,10441,0,5588,7,8908,3,6159,6,12970,0,8857,7,8908,1,1,1,1,4
2020 01 25 00 00,4,3,2060,4,7303,0,5605,7,10691,3,3651,4,8241,0,8318,7,10691,1,1,1,1,4
