,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 16 05 00,4,4,9641,5,11894,0,11300,7,16297,4,9641,5,11894,0,15806,7,16297,0,1,0,1,2
2020 01 16 06 00,4,4,10407,5,12628,0,11290,7,16312,4,10407,5,12628,0,15732,7,16312,0,1,0,1,2
2020 01 16 07 00,4,4,11849,5,13987,0,10885,7,15981,4,11849,5,13987,0,15161,7,15981,0,1,0,1,2
2020 01 16 08 00,4,4,9624,5,11645,0,10252,7,15454,4,9624,5,11645,0,14294,7,15454,0,1,0,1,2
2020 01 16 09 00,4,3,4193,4,6084,0,9413,7,14750,3,6067,4,6084,0,13161,7,14750,1,1,1,1,4
2020 01 16 10 00,4,3,2632,4,6137,0,8098,7,13329,3,4434,4,6459,0,11541,7,13329,1,1,1,1,4
2020 01 16 11 00,4,3,6144,4,8446,0,7813,7,12630,3,8108,4,9258,0,11335,7,12630,1,1,1,1,4
2020 01 16 12 00,4,3,8340,4,10676,0,8143,7,11758,3,10894,4,12728,7,11774,0,12218,1,1,1,0,3
2020 01 16 13 00,4,3,5984,4,11666,0,5773,7,8876,3,8429,6,14465,7,8876,0,9098,1,1,1,0,3
2020 01 16 14 00,4,3,5389,4,12167,0,6187,7,8606,3,8172,6,12614,7,8614,0,9837,1,1,1,0,3
2020 01 16 15 00,4,3,7789,6,13484,0,7423,7,8881,3,11185,6,13544,7,8941,0,11874,1,1,1,0,3
2020 01 16 16 00,40,3,11369,4,13844,0,9090,7,11204,3,14769,4,17450,7,11470,0,13954,0,0,0,1,1
2020 01 16 17 00,4,3,5858,4,7758,0,10910,7,14654,3,8737,4,9062,7,14664,0,16011,1,1,1,0,3
2020 01 16 18 00,40,3,7138,4,11223,0,13872,7,14230,3,11869,6,14832,7,14236,30,18692,0,0,0,1,1
2020 01 16 19 00,40,6,8580,3,9491,7,8188,0,10505,6,8594,3,14902,7,8202,9,15389,1,1,1,1,4
2020 01 16 20 00,40,3,8854,6,9576,7,7749,0,8891,6,9618,3,13554,7,7791,0,14671,0,1,1,1,3
2020 01 16 21 00,40,3,7879,6,13120,7,13202,0,13695,3,12904,6,13220,7,13327,9,19585,0,1,0,1,2
2020 01 16 22 00,40,3,8517,6,11087,7,10623,0,11766,6,11213,3,13606,7,10823,9,17286,0,1,1,1,3
2020 01 16 23 00,40,3,8067,6,11875,7,10635,0,11079,6,12147,3,12826,7,10958,9,17353,0,1,1,1,3
2020 01 17 00 00,40,3,8136,6,10769,7,10061,0,10923,6,10855,3,12970,7,10200,9,16928,0,1,1,1,3
