,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 30 18 00,4,3,554,4,6464,0,2670,7,9193,3,1108,4,6464,0,3778,7,9193,1,1,1,1,4
2019 11 30 19 00,4,3,946,4,7337,0,2378,7,8497,3,1639,4,7843,0,3511,7,8497,1,1,1,1,4
2019 11 30 20 00,4,3,6293,6,9102,0,4934,7,5767,6,9168,3,9633,7,5852,0,8661,1,1,0,0,2
2019 11 30 21 00,40,6,2926,3,14056,7,3278,0,9606,6,3596,7,16647,7,4130,9,10436,1,1,1,1,4
2019 11 30 22 00,40,6,1956,3,14060,7,3315,9,7633,6,2523,7,15692,7,5272,9,7930,1,1,1,1,4
2019 11 30 23 00,40,6,3765,3,12876,7,4320,9,8974,6,4460,7,16011,7,6269,13,9350,1,1,1,1,4
2019 12 01 00 00,40,3,10355,6,10536,7,10463,0,12389,6,11517,3,16121,7,12193,13,15704,0,1,1,1,3
2019 12 01 01 00,40,3,7922,4,12561,7,14579,0,14889,3,13086,6,14633,7,15086,30,19758,0,1,0,1,2
2019 12 01 02 00,4,3,6613,4,8677,0,17396,1,17469,3,11560,4,11951,30,17491,7,18312,1,1,1,0,3
2019 12 01 03 00,40,3,8526,4,12591,7,14850,0,15952,3,14217,6,14382,7,14930,30,17927,0,1,0,1,2
2019 12 01 04 00,40,6,7679,3,13650,7,7612,9,12267,6,9153,7,20317,7,9724,13,13015,1,1,1,1,4
2019 12 01 05 00,51,6,4417,8,13871,9,6615,13,6693,6,6543,8,15071,13,7375,9,8212,1,1,1,0,3
2019 12 01 06 00,51,6,6590,8,10660,9,8498,13,8530,6,9754,8,11454,13,9246,9,11460,1,1,1,0,3
2019 12 01 07 00,51,6,10446,8,14247,9,10911,13,10932,6,14353,8,15903,13,11703,27,13756,1,1,1,0,3
2019 12 01 08 00,52,6,23275,12,23464,9,15123,13,15142,12,23584,14,25906,13,16689,20,16948,0,0,0,0,0
2019 12 01 09 00,0,2,20580,1,21662,0,13517,7,14691,12,25067,2,27049,7,17986,13,18677,0,1,0,0,1
2019 12 01 10 00,0,2,16965,1,18653,0,9522,7,12729,2,21556,4,21896,7,14037,0,14609,0,1,0,0,1
2019 12 01 11 00,0,1,16766,2,16884,0,4388,7,8885,2,20570,4,22322,0,7123,7,9035,1,1,0,1,3
2019 12 01 12 00,0,1,12113,2,14469,0,3184,7,9373,2,16662,1,16917,0,4999,7,9373,1,1,0,1,3
2019 12 01 13 00,0,1,8178,2,13489,0,877,7,7684,1,11318,2,14685,0,1371,7,7684,1,1,1,1,4
2019 12 01 14 00,0,1,9706,2,13490,0,279,7,7230,1,13295,2,14832,0,435,7,7230,1,1,1,1,4
2019 12 01 15 00,0,1,11514,2,14238,0,346,7,7283,1,15651,2,15952,0,534,7,7283,1,1,1,1,4
2019 12 01 16 00,0,1,10624,2,14485,0,789,7,7632,1,14469,2,16153,0,1191,7,7632,1,1,1,1,4
2019 12 01 17 00,0,2,14681,1,15124,0,1739,7,8381,2,17118,4,18969,0,2599,7,8381,0,1,0,1,2
2019 12 01 18 00,0,1,13462,2,14510,0,1700,7,8342,2,16686,1,18449,0,2564,7,8342,1,1,0,1,3
2019 12 01 19 00,0,1,8438,2,14207,0,2356,7,8863,1,11762,2,15688,0,3528,7,8863,1,1,1,1,4
2019 12 01 20 00,0,1,4850,2,13813,0,4263,7,10380,1,7202,2,14915,0,6321,7,10380,1,1,1,1,4
2019 12 01 21 00,0,1,4600,2,13966,0,4631,7,10694,1,6874,2,15079,0,6805,7,10694,1,1,1,1,4
2019 12 01 22 00,0,1,3584,2,13963,0,3550,7,9868,1,5327,2,14804,0,5134,7,9868,1,1,1,1,4
2019 12 01 23 00,0,1,3828,2,13934,0,3812,7,10127,1,5660,2,14804,0,5388,7,10127,1,1,1,1,4
2019 12 02 00 00,0,1,3738,2,13888,0,3792,7,10100,1,5549,2,14742,0,5384,7,10100,1,1,1,1,4
