,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 25 00 00,6,2,4313,4,11969,0,2155,7,8718,2,5908,4,11969,0,3191,7,8718,1,1,1,1,4
2019 11 25 01 00,6,2,5470,4,11522,0,2210,7,8772,2,7466,4,11522,0,3246,7,8772,1,1,1,1,4
2019 11 25 02 00,6,2,7741,4,11029,0,1559,7,8241,2,10428,4,11029,0,2327,7,8241,1,1,1,1,4
2019 11 25 03 00,4,3,9161,4,9981,0,415,7,7336,3,9274,4,9981,0,641,7,7336,1,1,1,1,4
2019 11 25 04 00,4,3,7818,4,9882,0,77,7,7076,3,7839,4,9882,0,119,7,7076,1,1,1,1,4
2019 11 25 05 00,0,1,12366,2,13636,0,72,7,7073,2,15354,1,16851,0,112,7,7073,1,1,0,1,3
2019 11 25 06 00,0,1,1768,2,13732,0,31,7,7041,1,2448,2,13945,0,49,7,7041,1,1,1,1,4
2019 11 25 07 00,0,1,448,2,13946,0,7,7,7024,1,622,2,13998,0,11,7,7024,1,1,1,1,4
2019 11 25 08 00,0,1,1738,2,13908,0,0,7,7018,1,2377,2,14138,0,0,7,7018,1,1,1,1,4
2019 11 25 09 00,0,1,6954,2,14236,0,0,7,7018,1,9409,2,15258,0,0,7,7018,1,1,1,1,4
2019 11 25 10 00,0,1,6388,2,14347,0,0,7,7018,1,8625,2,15304,0,0,7,7018,1,1,1,1,4
2019 11 25 11 00,0,1,8174,2,14192,0,0,7,7018,1,11071,2,15382,0,0,7,7018,1,1,1,1,4
2019 11 25 12 00,0,1,10546,2,15038,0,81,7,7079,1,14183,2,16698,0,129,7,7079,1,1,1,1,4
2019 11 25 13 00,0,1,11522,2,14616,0,723,7,7584,1,15657,2,16422,0,1083,7,7584,1,1,1,1,4
2019 11 25 14 00,0,1,11662,2,14133,0,1207,7,7980,2,15932,1,15972,0,1763,7,7980,1,1,0,1,3
2019 11 25 15 00,0,1,7780,2,13931,0,1136,7,7926,1,10721,2,15138,0,1652,7,7926,1,1,1,1,4
2019 11 25 16 00,0,1,8988,2,13074,0,1251,7,8009,1,12504,2,14347,0,1841,7,8009,1,1,1,1,4
2019 11 25 17 00,0,1,8328,2,12734,0,1965,7,8597,1,11738,2,13925,0,2839,7,8597,1,1,1,1,4
2019 11 25 18 00,0,1,10536,2,10542,0,2692,7,9194,2,11797,1,15130,0,3854,7,9194,1,1,0,1,3
2019 11 25 19 00,0,1,13054,2,13368,0,2147,7,7992,2,15544,1,18422,0,3361,7,7992,1,1,0,1,3
2019 11 25 20 00,0,2,10885,1,11698,0,3303,7,9288,2,12518,1,16912,0,4859,7,9288,0,1,0,1,2
2019 11 25 21 00,0,2,10522,1,15120,0,4396,7,10486,2,12604,4,16636,0,6278,7,10486,0,1,0,1,2
2019 11 25 22 00,0,2,11451,1,15312,0,4309,7,10111,2,13762,4,17881,0,6227,7,10127,0,1,0,1,2
2019 11 25 23 00,6,2,8633,1,15105,0,5133,7,11037,2,10515,4,15820,0,7286,7,11037,1,1,1,1,4
2019 11 26 00 00,6,2,8052,1,14430,0,5887,7,11838,2,9769,4,15220,0,8269,7,11838,1,1,1,1,4
