,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 10 07 00,4,3,1170,4,7824,0,1847,7,7847,3,1900,4,8544,0,2895,7,7873,1,1,1,1,4
2019 11 10 08 00,4,3,1862,4,7902,0,1958,7,8080,3,2519,4,8486,0,2987,7,8144,1,1,1,1,4
2019 11 10 09 00,4,3,6763,4,10151,0,1986,7,7832,3,7535,4,11053,0,3095,7,7930,1,1,1,1,4
2019 11 10 10 00,6,2,9833,4,12492,0,1732,7,7786,2,13138,4,13206,0,2691,7,7876,1,1,1,1,4
2019 11 10 11 00,6,2,9366,4,14183,0,1055,7,7209,2,12153,4,14931,0,1715,7,7272,1,1,1,1,4
2019 11 10 12 00,6,2,8770,4,13813,0,878,7,7293,2,11320,4,14285,0,1426,7,7320,1,1,1,1,4
2019 11 10 13 00,6,2,4579,4,13489,0,281,7,7130,2,5938,4,13613,0,443,7,7130,1,1,1,1,4
2019 11 10 14 00,6,2,7676,4,15165,0,505,7,6770,2,9795,4,15915,0,907,7,6829,1,1,1,1,4
2019 11 10 15 00,6,2,6034,4,14759,0,240,7,7010,2,7522,4,15003,0,392,7,7061,1,1,1,1,4
2019 11 10 16 00,6,2,10300,4,16210,0,168,7,7091,2,12376,4,16278,0,266,7,7099,1,1,1,1,4
2019 11 10 17 00,6,2,6584,4,12912,0,275,7,7232,2,8511,4,12912,0,417,7,7232,1,1,1,1,4
2019 11 10 18 00,6,2,532,4,13968,0,193,7,7169,2,682,4,13968,0,289,7,7169,1,1,1,1,4
2019 11 10 19 00,6,2,3619,1,10848,0,310,7,7260,2,3714,12,16010,0,466,7,7260,1,1,1,1,4
2019 11 10 20 00,6,2,6955,1,7852,0,530,7,7436,2,7120,1,11741,0,786,7,7436,1,1,1,1,4
2019 11 10 21 00,6,2,6961,1,9548,0,1038,7,7843,2,7418,1,14107,0,1522,7,7843,1,1,1,1,4
2019 11 10 22 00,4,4,13750,5,14055,0,1345,7,8093,4,13750,5,14055,0,1955,7,8093,0,1,0,1,2
2019 11 10 23 00,0,2,14407,4,16323,0,1505,7,8227,4,16323,5,16656,0,2171,7,8227,0,1,0,1,2
2019 11 11 00 00,0,1,13376,2,15483,0,1725,7,8413,2,17760,1,18159,0,2469,7,8413,1,1,0,1,3
