,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 29 17 00,0,1,4384,2,9704,0,46,7,7053,1,6576,2,9717,0,72,7,7053,1,1,1,1,4
2019 12 29 18 00,6,2,1938,1,12164,0,20,7,7033,2,1950,12,15020,0,32,7,7033,1,1,1,1,4
2019 12 29 19 00,6,2,566,1,13528,0,39,7,7047,2,579,12,14342,0,61,7,7047,1,1,1,1,4
2019 12 29 20 00,6,2,37,4,14001,0,63,7,7066,2,55,4,14001,0,97,7,7066,1,1,1,1,4
2019 12 29 21 00,6,2,124,1,13988,0,70,7,7071,2,143,4,14084,0,108,7,7071,1,1,1,1,4
2019 12 29 22 00,6,2,90,4,13998,0,103,7,7097,2,122,4,13998,0,159,7,7097,1,1,1,1,4
2019 12 29 23 00,6,2,426,1,13992,0,230,7,7193,2,508,4,14134,0,358,7,7193,1,1,1,1,4
2019 12 30 00 00,6,2,3857,1,10624,0,285,7,7236,2,3954,1,15917,0,441,7,7236,1,1,1,1,4
2019 12 30 01 00,6,2,5585,1,9046,0,358,7,7292,2,5712,1,13540,0,554,7,7292,1,1,1,1,4
2019 12 30 02 00,6,2,6770,1,7834,0,407,7,7333,2,6897,1,11731,0,621,7,7333,1,1,1,1,4
2019 12 30 03 00,6,2,5980,1,8642,0,470,7,7388,2,6113,1,12945,0,700,7,7388,1,1,1,1,4
2019 12 30 04 00,6,2,4227,1,11288,0,536,7,7440,2,4494,12,16478,0,796,7,7440,1,1,1,1,4
2019 12 30 05 00,6,2,5308,1,14750,0,520,7,7430,2,6221,4,15692,0,766,7,7430,1,1,1,1,4
2019 12 30 06 00,6,2,5473,1,14346,0,717,7,7591,2,6369,4,15925,0,1043,7,7591,1,1,1,1,4
2019 12 30 07 00,6,2,6269,1,13028,0,1314,7,8071,2,7147,4,16793,0,1904,7,8071,1,1,1,1,4
2019 12 30 08 00,0,2,8588,1,11206,0,1375,7,8115,2,9546,1,16167,0,2007,7,8115,0,1,0,1,2
2019 12 30 09 00,0,2,10135,1,13102,0,1673,7,8368,2,11605,4,18291,0,2399,7,8368,0,1,0,1,2
2019 12 30 10 00,0,1,10270,2,13384,0,1693,7,8381,1,14243,2,14917,0,2435,7,8381,1,1,1,1,4
2019 12 30 11 00,0,1,3178,2,13482,0,741,7,7596,1,4499,2,13937,0,1115,7,7596,1,1,1,1,4
2019 12 30 12 00,0,1,292,2,13898,0,0,7,7018,1,416,2,13920,0,0,7,7018,1,1,1,1,4
2019 12 30 13 00,0,1,32,2,14004,0,0,7,7018,1,48,2,14004,0,0,7,7018,1,1,1,1,4
2019 12 30 14 00,0,1,46,2,13997,0,0,7,7018,1,68,2,13998,0,0,7,7018,1,1,1,1,4
2019 12 30 15 00,0,1,186,2,13906,0,0,7,7018,1,271,2,13914,0,0,7,7018,1,1,1,1,4
2019 12 30 16 00,0,1,854,2,13950,0,223,7,7190,1,1205,2,14085,0,341,7,7190,1,1,1,1,4
2019 12 30 17 00,0,1,1498,2,14086,0,497,7,7409,1,2095,2,14359,0,739,7,7409,1,1,1,1,4
2019 12 30 18 00,0,1,1094,2,14017,0,480,7,7393,1,1556,2,14222,0,720,7,7393,1,1,1,1,4
2019 12 30 19 00,0,1,274,2,13945,0,159,7,7139,1,410,2,13990,0,247,7,7139,1,1,1,1,4
2019 12 30 20 00,0,1,1308,2,13880,0,150,7,7131,1,1822,2,14063,0,236,7,7131,1,1,1,1,4
2019 12 30 21 00,0,1,4740,2,14078,0,553,7,7438,1,6516,2,14828,0,865,7,7438,1,1,1,1,4
2019 12 30 22 00,0,1,8182,2,14613,0,1180,7,7933,1,11196,2,15995,0,1790,7,7933,1,1,1,1,4
2019 12 30 23 00,0,1,13056,2,14903,0,1900,7,8509,2,17093,1,17863,0,2838,7,8509,1,1,0,1,3
2019 12 31 00 00,0,2,14657,1,15752,0,2155,7,8709,2,17224,4,18425,0,3219,7,8709,0,1,0,1,2
