,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 21 16 00,4,3,1158,4,8366,0,405,7,6613,3,1563,4,9176,0,810,7,6613,1,1,1,1,4
2020 01 21 17 00,4,4,15746,5,16156,0,410,7,6608,4,16566,5,16976,0,820,7,6608,0,1,0,1,2
2020 01 21 18 00,0,1,13874,2,14022,0,0,7,7018,2,16002,1,18831,0,0,7,7018,1,1,0,1,3
2020 01 21 19 00,6,2,8577,1,10870,0,0,7,7018,2,9350,1,15532,0,0,7,7018,1,1,1,1,4
2020 01 21 20 00,6,2,1981,1,13364,0,0,7,7018,2,2168,13,15120,0,0,7,7018,1,1,1,1,4
2020 01 21 21 00,4,3,5390,4,9111,0,73,7,6945,3,5463,4,9257,0,146,7,6945,1,1,1,1,4
2020 01 21 22 00,4,3,3852,6,10646,0,1950,7,5313,3,5715,6,10716,0,3813,7,5383,1,1,1,1,4
2020 01 21 23 00,4,3,5904,6,8634,0,3135,7,4417,6,8798,3,8856,7,4571,0,6077,1,1,0,0,2
2020 01 22 00 00,4,3,7154,6,7236,7,3707,0,3723,6,7354,3,10731,7,3825,0,7300,1,0,0,0,1
2020 01 22 01 00,4,3,4045,6,11018,0,2279,7,5643,3,6003,6,11276,0,4237,7,5901,1,1,1,1,4
2020 01 22 02 00,4,6,9723,3,10009,7,7210,0,8112,6,11509,3,14997,7,9772,13,12802,0,0,0,0,0
2020 01 22 03 00,40,6,5300,8,13196,7,8235,9,9039,6,7687,8,14173,13,9602,9,10944,1,1,1,0,3
2020 01 22 04 00,52,8,7220,6,9672,10,10575,27,10585,8,7639,6,14111,27,10585,10,11380,1,1,1,0,3
2020 01 22 05 00,52,8,7164,6,10932,10,8936,27,8953,8,8234,17,15879,27,8953,15,9513,1,1,1,0,3
2020 01 22 06 00,52,6,7488,8,9368,9,9372,13,9383,8,10185,6,11218,13,9738,27,10839,0,0,1,0,1
2020 01 22 07 00,52,8,7008,6,8830,10,8462,27,8471,8,7472,6,13182,27,8471,15,8812,1,1,1,0,3
2020 01 22 08 00,52,8,5564,6,10806,10,6963,27,6988,8,6186,17,14327,27,6988,15,7309,1,1,1,0,3
2020 01 22 09 00,52,8,8264,6,11924,10,8180,27,8199,8,9820,17,15228,27,8199,15,9287,1,1,1,0,3
2020 01 22 10 00,52,8,10452,6,11008,10,14402,27,14402,8,12103,6,15968,27,14402,15,15919,1,1,1,0,3
2020 01 22 11 00,40,8,12501,6,13838,10,13144,27,13150,8,15852,17,18285,27,13150,21,14836,0,0,0,0,0
2020 01 22 12 00,52,8,10723,6,12847,10,11782,27,11791,8,12959,17,17358,27,11791,15,13816,1,1,1,0,3
2020 01 22 13 00,52,8,7257,6,13467,10,8976,27,9005,8,8657,17,14052,27,9005,15,10011,1,1,1,0,3
2020 01 22 14 00,52,6,9878,8,10441,13,12209,9,12211,8,11269,6,13940,27,12269,13,12746,0,0,1,0,1
2020 01 22 15 00,4,6,14036,3,16412,9,14086,13,14092,6,18785,17,20963,20,15385,13,15658,0,0,0,0,0
2020 01 22 16 00,4,6,10464,3,11421,7,8663,0,9949,6,12812,3,17125,7,12127,13,13449,0,0,0,0,0
2020 01 22 17 00,4,6,8224,3,8238,7,5729,0,5954,6,8942,3,12357,7,7262,0,10073,0,0,0,0,0
2020 01 22 18 00,4,3,5185,6,9706,0,3235,7,5357,3,7778,6,9990,0,5829,7,5884,1,1,1,1,4
2020 01 22 19 00,4,3,4894,6,9622,0,3286,7,5613,3,7341,6,9761,0,5733,7,6321,1,1,1,1,4
2020 01 22 20 00,4,3,4173,6,10558,0,2500,7,5659,3,6141,6,10634,0,4468,7,6106,1,1,1,1,4
2020 01 22 21 00,4,3,7209,4,12736,0,1344,7,6128,3,8377,4,14964,0,2520,7,6250,1,1,1,1,4
2020 01 22 22 00,4,3,6641,4,12396,0,1241,7,5782,3,7880,4,14872,0,2481,7,5782,1,1,1,1,4
2020 01 22 23 00,4,3,4309,6,10897,0,1862,7,5156,3,6171,6,10897,0,3724,7,5156,1,1,1,1,4
2020 01 23 00 00,4,3,5165,4,12643,0,1974,7,5674,3,6915,6,12921,0,3724,7,5854,1,1,1,1,4
