,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 20 14 00,0,1,12748,2,14680,0,666,7,7531,2,16669,1,17310,0,1020,7,7531,1,1,0,1,3
2019 11 20 15 00,0,1,14576,2,14898,0,1087,7,7878,2,17214,4,19670,0,1603,7,7878,1,1,0,1,3
2019 11 20 16 00,0,2,15483,4,15639,0,2008,7,8633,4,15639,5,16082,0,2894,7,8633,0,1,0,1,2
2019 11 20 17 00,4,3,9882,4,10587,0,3014,7,9445,3,10545,4,10587,0,4340,7,9445,1,1,1,1,4
2019 11 20 18 00,4,3,2731,4,6860,0,3949,7,10187,3,3614,4,6860,0,5715,7,10187,1,1,1,1,4
2019 11 20 19 00,4,3,1811,4,6371,0,4218,7,10406,3,2749,4,6371,0,6094,7,10406,1,1,1,1,4
2019 11 20 20 00,4,3,3134,4,6760,0,4316,7,10472,3,4111,4,6760,0,6270,7,10472,1,1,1,1,4
2019 11 20 21 00,4,3,2977,4,7000,0,4146,7,10195,3,3977,4,7168,0,6053,7,10213,1,1,1,1,4
2019 11 20 22 00,4,3,3634,4,7619,0,3641,7,9622,3,4585,4,7975,0,5362,7,9628,1,1,1,1,4
2019 11 20 23 00,4,3,6483,4,10927,0,5208,7,9428,3,8593,4,13125,0,8010,7,10086,1,1,1,1,4
2019 11 21 00 00,4,3,5536,4,11286,0,5135,7,8682,3,7886,4,14132,0,8209,7,9172,1,1,1,1,4
2019 11 21 01 00,4,3,5463,4,11117,0,6072,7,9534,3,8044,4,13941,0,9501,7,10222,1,1,1,1,4
2019 11 21 02 00,4,3,6513,4,12873,0,6771,7,9260,3,9664,6,15352,7,10238,0,10674,1,1,1,0,3
2019 11 21 03 00,4,3,6246,4,12413,0,8440,7,10640,3,9666,6,15207,7,11671,0,12901,1,1,1,0,3
2019 11 21 04 00,4,3,6761,4,12425,0,8531,7,10896,3,10260,4,16167,7,12075,0,13083,1,1,1,0,3
2019 11 21 05 00,40,3,11179,6,12160,7,8441,0,9565,6,13954,3,16490,7,10466,9,14659,0,1,1,1,3
2019 11 21 06 00,40,3,11228,6,12563,7,9605,0,10871,6,14877,3,16942,7,12213,9,15409,0,1,1,1,3
2019 11 21 07 00,4,3,8613,6,12172,7,9394,0,9453,3,13338,6,13583,7,10974,0,15015,1,0,1,0,2
2019 11 21 08 00,4,3,8122,6,14052,0,11143,7,11680,3,12811,6,15495,7,13186,0,17088,1,1,1,0,3
2019 11 21 09 00,4,3,6704,4,12254,0,10722,7,12443,3,10777,4,16294,7,13716,0,16237,1,1,1,0,3
2019 11 21 10 00,4,3,6260,4,12701,0,8425,7,10658,3,9863,6,15976,7,12000,0,12974,1,1,1,0,3
2019 11 21 11 00,4,3,5075,4,11494,0,7250,7,10212,3,8068,4,14754,0,11172,7,11182,1,1,1,1,4
2019 11 21 12 00,4,3,2813,4,7677,0,7026,7,11660,3,4882,4,8895,0,10420,7,11946,1,1,1,1,4
2019 11 21 13 00,4,3,9318,4,10809,0,4174,7,9837,3,10513,4,11447,0,6184,7,9959,1,1,1,1,4
2019 11 21 14 00,0,2,15646,4,16912,0,2109,7,8519,4,17060,5,17665,0,3247,7,8523,0,1,0,1,2
2019 11 21 15 00,0,1,8222,2,14504,0,1289,7,7760,1,11366,2,15956,0,2053,7,7824,1,1,1,1,4
2019 11 21 16 00,0,1,11676,2,14793,0,2563,7,8369,1,16288,2,17003,0,4016,7,8565,1,1,1,1,4
2019 11 21 17 00,0,2,14748,1,15067,0,5105,7,9810,2,17843,1,21439,0,7749,7,10249,0,1,0,1,2
2019 11 21 18 00,6,2,11210,4,13517,0,5591,7,10146,4,15091,2,15168,0,8492,7,10396,1,1,0,1,3
2019 11 21 19 00,6,4,11110,2,11777,0,6404,7,10880,4,12560,3,14146,0,9688,7,11055,0,1,0,1,2
2019 11 21 20 00,4,4,8543,3,8739,0,7841,7,12546,4,9323,3,10897,0,11750,7,12584,0,1,0,1,2
2019 11 21 21 00,4,3,4787,4,6338,0,8452,7,13416,4,6656,3,6931,0,12581,7,13416,1,1,0,1,3
2019 11 21 22 00,4,3,3736,4,5963,0,8875,7,13780,3,5926,4,6301,0,13086,7,13780,1,1,1,1,4
2019 11 21 23 00,4,3,4779,4,6319,0,9497,7,14298,4,6711,3,7077,0,13865,7,14362,1,1,0,1,3
2019 11 22 00 00,4,3,5244,4,6469,0,9518,7,14214,4,6923,3,7591,0,13985,7,14214,1,1,0,1,3
