,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 15 10 00,40,6,6488,3,9423,7,4339,0,6291,6,6654,3,14156,7,4715,0,11319,1,1,1,1,4
2020 01 15 11 00,40,6,5462,3,9950,7,3945,0,6613,6,5591,3,15007,7,4500,9,10940,1,1,1,1,4
2020 01 15 12 00,40,6,6129,3,10754,7,4604,0,7590,6,6657,3,16194,7,5443,9,11570,1,1,1,1,4
2020 01 15 13 00,40,6,5347,3,10882,7,3717,0,6951,6,5901,7,15901,7,4521,9,10944,1,1,1,1,4
2020 01 15 14 00,40,6,7186,3,9221,7,5042,0,6764,6,7522,3,13979,7,5531,0,11913,1,1,1,1,4
2020 01 15 15 00,40,6,8488,3,8826,7,6078,0,7096,6,8675,3,13262,7,6454,0,12100,1,1,1,1,4
2020 01 15 16 00,40,3,8195,6,9208,7,6688,0,7266,6,9574,3,12544,7,7153,0,12271,0,1,1,1,3
2020 01 15 17 00,40,6,8574,3,10516,7,6750,0,9118,6,9236,3,15982,7,7418,9,13977,1,1,1,1,4
2020 01 15 18 00,40,6,7832,3,10642,7,6731,0,9510,6,8184,3,16204,7,7268,9,13650,1,1,1,1,4
2020 01 15 19 00,40,6,8294,3,9586,7,6409,0,8361,6,8552,3,14683,7,6683,9,13823,1,1,1,1,4
2020 01 15 20 00,40,3,8584,6,11198,7,8594,0,8949,6,11274,3,12979,7,8707,0,14549,0,1,1,1,3
2020 01 15 21 00,4,3,6800,4,12202,0,8406,7,10127,3,10233,6,14073,7,10142,0,13246,1,1,1,0,3
2020 01 15 22 00,4,3,8452,4,11686,0,9811,7,11788,3,11981,4,15130,7,11788,0,15147,1,1,1,0,3
2020 01 15 23 00,4,3,5837,4,6338,0,11281,7,15782,4,6648,3,8492,7,15782,0,16436,1,1,0,0,2
2020 01 16 00 00,4,3,4352,4,6619,0,10994,7,14903,3,7224,4,7647,7,14903,0,16224,1,1,1,0,3
