,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 29 12 00,0,1,13537,2,15012,0,1071,7,6979,2,17419,1,18717,0,1816,7,7071,1,1,0,1,3
2019 11 29 13 00,0,1,6191,2,13192,0,916,7,7715,1,8659,2,14056,0,1355,7,7715,1,1,1,1,4
2019 11 29 14 00,0,1,9586,2,14300,0,644,7,7526,1,13061,2,15774,0,956,7,7526,1,1,1,1,4
2019 11 29 15 00,0,1,6354,2,13782,0,334,7,7279,1,8707,2,14689,0,500,7,7279,1,1,1,1,4
2019 11 29 16 00,0,1,5506,2,13693,0,376,7,7308,1,7578,2,14473,0,574,7,7308,1,1,1,1,4
2019 11 29 17 00,6,2,9582,1,13848,0,682,7,7548,2,10999,4,17950,0,1032,7,7548,1,1,1,1,4
2019 11 29 18 00,6,2,8177,1,11460,0,867,7,7699,2,9068,1,16511,0,1291,7,7699,1,1,1,1,4
2019 11 29 19 00,0,1,4758,2,13538,0,1029,7,7831,1,6669,2,14252,0,1521,7,7831,1,1,1,1,4
2019 11 29 20 00,0,1,7188,2,11432,0,1384,7,8109,1,10318,2,12230,0,2052,7,8109,1,1,1,1,4
2019 11 29 21 00,0,1,5362,2,13240,0,2145,7,8744,1,7661,2,14095,0,3091,7,8744,1,1,1,1,4
2019 11 29 22 00,0,1,6480,2,12834,0,2569,7,9095,1,9282,2,13825,0,3675,7,9095,1,1,1,1,4
2019 11 29 23 00,0,1,8292,2,10279,0,2531,7,9054,2,11166,1,12109,0,3647,7,9054,1,1,0,1,3
2019 11 30 00 00,0,2,8198,1,9198,0,1861,7,8486,2,8870,1,13573,0,2757,7,8486,0,1,0,1,2
