,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 05 22 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 23 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 06 00 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 06 01 00,0,1,16,2,14020,0,0,7,7018,1,24,2,14020,0,0,7,7018,1,1,1,1,4
2020 01 06 02 00,0,1,8716,2,15043,0,0,7,7018,1,11685,2,16432,0,0,7,7018,1,1,1,1,4
2020 01 06 03 00,4,4,15854,5,15854,0,0,7,7018,4,15854,5,15854,0,0,7,7018,0,1,0,1,2
2020 01 06 04 00,4,3,6622,4,10044,0,659,7,7551,3,6764,4,10044,0,943,7,7551,1,1,1,1,4
2020 01 06 05 00,4,3,2275,4,6810,0,3792,7,10070,3,3110,4,6810,0,5462,7,10070,1,1,1,1,4
2020 01 06 06 00,4,3,1683,4,6148,0,5186,7,11200,3,2814,4,6148,0,7448,7,11200,1,1,1,1,4
2020 01 06 07 00,4,3,1940,4,6152,0,5357,7,11309,3,3145,4,6152,0,7767,7,11309,1,1,1,1,4
2020 01 06 08 00,4,3,1734,4,5867,0,6084,7,11924,3,3060,4,5867,0,8736,7,11924,1,1,1,1,4
2020 01 06 09 00,4,3,1764,4,5823,0,6428,7,12226,3,3135,4,5823,0,9170,7,12226,1,1,1,1,4
2020 01 06 10 00,4,3,1689,4,5963,0,5739,7,11637,3,2952,4,5963,0,8265,7,11637,1,1,1,1,4
2020 01 06 11 00,4,3,1588,4,6186,0,4655,7,10746,3,2636,4,6186,0,6751,7,10746,1,1,1,1,4
2020 01 06 12 00,4,3,1657,4,6373,0,3944,7,10160,3,2567,4,6373,0,5764,7,10160,1,1,1,1,4
2020 01 06 13 00,4,3,1722,4,6532,0,3613,7,9903,3,2547,4,6532,0,5263,7,9903,1,1,1,1,4
2020 01 06 14 00,4,3,1972,4,6785,0,3206,7,9596,3,2681,4,6785,0,4624,7,9596,1,1,1,1,4
2020 01 06 15 00,4,3,2961,4,7351,0,2916,7,9373,3,3594,4,7351,0,4182,7,9373,1,1,1,1,4
2020 01 06 16 00,4,3,6719,4,8921,0,3677,7,9979,3,7528,4,8921,0,5295,7,9979,1,1,1,1,4
2020 01 06 17 00,4,3,7749,4,9224,0,4539,7,10667,3,8754,4,9224,0,6549,7,10667,1,1,1,1,4
2020 01 06 18 00,4,3,8439,4,9199,0,5381,7,11337,4,9199,3,9639,0,7781,7,11337,1,1,0,1,3
2020 01 06 19 00,4,4,10742,5,12021,0,5591,7,11480,4,10742,5,12021,0,8149,7,11480,0,1,0,1,2
2020 01 06 20 00,0,1,11736,2,12938,0,4508,7,10594,2,14912,1,16690,0,6628,7,10594,1,1,0,1,3
2020 01 06 21 00,0,1,4208,2,13822,0,3969,7,10157,1,6282,2,14798,0,5861,7,10157,1,1,1,1,4
2020 01 06 22 00,0,1,3214,2,13883,0,3157,7,9531,1,4802,2,14634,0,4621,7,9531,1,1,1,1,4
2020 01 06 23 00,0,1,3190,2,13926,0,2986,7,9379,1,4753,2,14672,0,4414,7,9379,1,1,1,1,4
2020 01 07 00 00,6,2,6601,1,12638,0,2691,7,9120,2,7634,4,16505,0,4043,7,9120,1,1,1,1,4
