,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 21 08 00,40,6,3948,3,13156,7,5583,9,8088,6,4932,7,15186,13,8626,7,8771,1,1,1,0,3
2020 01 21 09 00,40,6,6716,3,11639,7,5666,0,8826,6,8095,7,17030,7,8053,13,10835,1,1,1,1,4
2020 01 21 10 00,4,3,5346,6,10543,0,3524,7,5791,3,8035,6,11117,0,6246,7,6389,1,1,1,1,4
2020 01 21 11 00,4,3,8024,4,10469,0,33,7,6996,3,8053,4,10523,0,64,7,6996,1,1,1,1,4
2020 01 21 12 00,4,4,12219,5,12219,0,0,7,7018,4,12219,5,12219,0,0,7,7018,0,1,0,1,2
2020 01 21 13 00,6,2,10013,4,11357,0,0,7,7018,4,11357,5,11357,0,0,7,7018,1,1,0,1,3
2020 01 21 14 00,4,3,8823,4,10265,0,0,7,7018,3,8823,4,10265,0,0,7,7018,1,1,1,1,4
2020 01 21 15 00,4,3,5400,4,8917,0,0,7,7018,3,5400,4,8917,0,0,7,7018,1,1,1,1,4
2020 01 21 16 00,4,3,5754,4,8971,0,0,7,7018,3,5754,4,8971,0,0,7,7018,1,1,1,1,4
2020 01 21 17 00,4,3,10197,4,10417,0,0,7,7018,3,10197,4,10417,0,0,7,7018,1,1,1,1,4
2020 01 21 18 00,6,2,9347,4,10971,0,0,7,7018,4,10971,5,10971,0,0,7,7018,1,1,0,1,3
2020 01 21 19 00,4,3,9573,4,10336,0,0,7,7018,3,9573,4,10336,0,0,7,7018,1,1,1,1,4
2020 01 21 20 00,4,3,10260,4,14820,0,1930,7,5480,3,12051,6,17265,0,3721,7,5592,1,1,1,1,4
2020 01 21 21 00,4,3,9847,4,14633,0,1651,7,5552,3,11463,6,17277,0,3219,7,5612,1,1,1,1,4
2020 01 21 22 00,4,3,7883,4,12431,0,1255,7,6000,3,9081,4,14711,0,2411,7,6074,1,1,1,1,4
2020 01 21 23 00,4,3,6705,4,9981,0,279,7,6739,3,6984,4,10539,0,558,7,6739,1,1,1,1,4
2020 01 22 00 00,4,3,2917,4,8262,0,101,7,6917,3,3018,4,8464,0,202,7,6917,1,1,1,1,4
